18:16, Friday, January 18, 2019
Study name:Static 2 Square Compression
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
140  ,-5.97277e-009  ,-6.26324e-009  ,1.78381e-008  ,-2.55030e-010  ,8.25332e-009  ,-5.83720e-011
141  ,7.48542e-009  ,7.27020e-009  ,-2.06770e-008  ,-3.02242e-010  ,5.57068e-009  ,-8.29025e-010
142  ,-3.26081e-006  ,1.05053e-006  ,1.11589e-006  ,9.50446e-009  ,1.04068e-007  ,-3.62006e-008
143  ,-3.21346e-006  ,1.03761e-006  ,1.08350e-006  ,-2.72199e-008  ,8.89462e-008  ,-3.02225e-008
144  ,-3.21813e-006  ,1.06181e-006  ,1.06864e-006  ,6.77098e-009  ,-1.32507e-008  ,-3.78081e-009
145  ,-3.27404e-006  ,1.05601e-006  ,1.12847e-006  ,1.76542e-009  ,-2.23845e-008  ,-3.83258e-009
146  ,-3.20649e-006  ,1.04601e-006  ,1.08650e-006  ,-9.19432e-009  ,7.63775e-008  ,-1.71783e-009
147  ,-3.09960e-006  ,9.95462e-007  ,1.05820e-006  ,1.89172e-008  ,-1.48320e-007  ,-3.35496e-008
148  ,-3.18796e-006  ,1.05209e-006  ,1.05210e-006  ,-5.31756e-010  ,9.01211e-010  ,-6.39042e-011
149  ,-3.18713e-006  ,1.05182e-006  ,1.05169e-006  ,2.87412e-010  ,2.00637e-009  ,-1.03187e-010
150  ,-3.18805e-006  ,1.05204e-006  ,1.05205e-006  ,2.06946e-010  ,-6.36550e-010  ,9.38142e-011
151  ,-3.18717e-006  ,1.05173e-006  ,1.05182e-006  ,9.88700e-010  ,6.41609e-010  ,1.27271e-010
152  ,-1.82266e-006  ,6.01228e-007  ,6.01731e-007  ,9.80193e-010  ,5.81914e-010  ,4.69827e-010
153  ,7.19338e-009  ,6.30746e-009  ,-2.35486e-008  ,-5.90581e-010  ,-1.54745e-008  ,-7.36456e-010
154  ,-1.59169e-006  ,5.25233e-007  ,5.25587e-007  ,-5.81312e-010  ,3.34769e-009  ,2.05344e-011
155  ,-2.05066e-006  ,6.77159e-007  ,6.76121e-007  ,1.67867e-009  ,2.07883e-009  ,-2.85628e-011
156  ,-1.82454e-006  ,6.01859e-007  ,6.02248e-007  ,6.79838e-010  ,-3.46566e-009  ,-5.25835e-010
157  ,-1.82254e-006  ,6.01661e-007  ,6.02795e-007  ,-3.51430e-010  ,2.83848e-009  ,1.79899e-009
158  ,-1.87218e-006  ,6.17356e-007  ,6.16684e-007  ,1.04648e-009  ,7.14244e-009  ,-2.89531e-010
159  ,-2.11257e-009  ,-2.13567e-009  ,6.49022e-009  ,-1.12911e-011  ,-4.39191e-010  ,-5.86971e-011
160  ,-1.93096e-006  ,6.38331e-007  ,6.37495e-007  ,2.99436e-009  ,1.01711e-008  ,-9.67404e-010
161  ,-1.89273e-006  ,6.23244e-007  ,6.25751e-007  ,2.56843e-011  ,1.44745e-008  ,-1.43050e-009
162  ,-1.89868e-006  ,6.26400e-007  ,6.28298e-007  ,1.17237e-009  ,1.92696e-008  ,-3.80850e-010
