18:29, Friday, January 18, 2019
Study name:Static 3 Square Torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
131  ,3.39374e-004  ,3.74739e-006  ,-2.92893e-005  ,2.61988e-004  ,-9.69831e-005  ,-3.52189e-005
132  ,-2.55442e-006  ,-1.66946e-006  ,6.71548e-006  ,-1.68269e-006  ,-7.65805e-007  ,3.05133e-007
133  ,1.38939e-006  ,3.53191e-006  ,-7.42008e-006  ,7.94332e-007  ,-2.04115e-006  ,-3.39417e-006
134  ,2.98954e-006  ,6.63190e-006  ,-1.99482e-005  ,6.65602e-006  ,-1.67573e-006  ,-1.92253e-006
135  ,4.58087e-006  ,-4.10632e-007  ,-8.09398e-006  ,5.07147e-006  ,-6.11642e-007  ,2.89087e-006
136  ,-6.37126e-006  ,-5.93496e-006  ,1.98626e-005  ,-5.42878e-006  ,-1.71578e-006  ,2.36788e-006
137  ,-2.17682e-006  ,-5.43393e-006  ,1.95527e-005  ,-8.64301e-006  ,1.99927e-006  ,-4.45956e-006
138  ,7.67715e-007  ,7.09749e-007  ,-2.30728e-006  ,1.47683e-008  ,8.42751e-007  ,1.92929e-006
139  ,9.13401e-006  ,9.19957e-006  ,-2.78717e-005  ,8.55488e-008  ,-4.16010e-006  ,1.51418e-006
140  ,-5.51109e-006  ,-5.54273e-006  ,1.68649e-005  ,-4.31816e-008  ,2.74886e-006  ,-7.98875e-007
141  ,2.43549e-007  ,2.92572e-007  ,-7.90422e-007  ,-1.66385e-008  ,-4.82904e-007  ,-6.39497e-007
142  ,2.01823e-005  ,4.73669e-006  ,-1.25842e-005  ,-4.78625e-005  ,-5.82788e-007  ,-7.33204e-007
143  ,7.76743e-006  ,6.25223e-006  ,-7.06731e-006  ,-2.86726e-005  ,2.55797e-006  ,1.31400e-006
144  ,1.03229e-005  ,5.45906e-006  ,-7.90539e-006  ,-3.07382e-005  ,9.69044e-007  ,4.19345e-008
145  ,-1.97944e-005  ,-3.81626e-007  ,9.77520e-006  ,3.31789e-005  ,-8.64149e-007  ,-4.19114e-007
146  ,-3.69510e-005  ,-3.19618e-006  ,2.10544e-005  ,7.11553e-005  ,-1.42884e-006  ,7.58353e-007
147  ,-1.35052e-005  ,2.91787e-006  ,5.06820e-006  ,1.79424e-005  ,1.36507e-006  ,-3.53415e-007
148  ,-2.68559e-004  ,2.89484e-005  ,1.19174e-004  ,3.76069e-004  ,-9.06750e-007  ,-7.54846e-007
149  ,-8.04169e-004  ,7.76677e-005  ,3.57076e-004  ,1.13190e-003  ,2.39502e-006  ,6.12256e-007
150  ,2.85242e-004  ,-2.79576e-005  ,-1.28488e-004  ,-4.11254e-004  ,1.09822e-006  ,-8.55418e-008
151  ,-2.64019e-004  ,2.79687e-005  ,1.16407e-004  ,3.60892e-004  ,1.84471e-006  ,-2.21914e-006
152  ,-7.37165e-005  ,-2.73908e-006  ,3.98289e-005  ,1.35227e-004  ,-3.20591e-007  ,-5.36376e-006
153  ,-2.02039e-006  ,-2.06699e-006  ,6.03605e-006  ,-2.07950e-008  ,-1.16749e-006  ,1.06987e-006
154  ,6.75537e-005  ,1.21370e-005  ,-4.00167e-005  ,-1.52457e-004  ,-1.33196e-006  ,-6.09457e-006
155  ,6.82371e-005  ,9.05882e-006  ,-3.82277e-005  ,-1.43549e-004  ,2.74639e-006  ,5.95063e-006
156  ,-2.06199e-004  ,-2.02962e-005  ,1.10392e-004  ,4.10557e-004  ,2.01849e-006  ,-1.49117e-006
157  ,6.41676e-005  ,1.30912e-005  ,-3.69947e-005  ,-1.44050e-004  ,-1.56526e-006  ,-4.25341e-006
158  ,6.32345e-004  ,-1.93778e-004  ,-2.17825e-004  ,-2.91442e-004  ,-1.40240e-005  ,1.16894e-005
159  ,5.63852e-006  ,5.59174e-006  ,-1.70546e-005  ,1.23627e-008  ,6.42916e-007  ,-3.95546e-008
160  ,-6.24860e-004  ,1.88594e-004  ,2.13340e-004  ,2.72882e-004  ,1.17748e-005  ,9.28167e-007
161  ,-6.08985e-004  ,1.84518e-004  ,2.09729e-004  ,2.87362e-004  ,7.92037e-006  ,-9.54919e-006
