19:00, Friday, January 18, 2019
Study name:Static 3 Square Diamond Torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
144  ,-3.43057e-005  ,-1.55852e-005  ,2.05583e-005  ,1.00853e-004  ,7.40679e-005  ,-7.90796e-005
145  ,-8.27483e-005  ,-3.38523e-005  ,6.33926e-005  ,2.22631e-004  ,-1.30918e-004  ,1.49586e-004
146  ,-2.10835e-004  ,-3.71153e-005  ,1.62719e-004  ,4.09465e-004  ,-2.48769e-004  ,2.35448e-004
147  ,2.34218e-004  ,1.79229e-005  ,-1.64720e-004  ,-3.73296e-004  ,2.88758e-004  ,-1.97888e-004
148  ,1.70212e-004  ,2.69925e-007  ,-8.19394e-005  ,-3.19228e-004  ,-2.69809e-004  ,2.36685e-004
149  ,-7.96728e-005  ,-3.06086e-005  ,6.43606e-005  ,2.16101e-004  ,-1.28407e-004  ,1.54265e-004
150  ,-3.13416e-004  ,-2.96862e-005  ,2.04421e-004  ,5.55156e-004  ,-4.44267e-004  ,3.22298e-004
151  ,3.30942e-004  ,2.63936e-005  ,-2.06384e-004  ,-5.56871e-004  ,4.59841e-004  ,-3.27029e-004
152  ,3.89250e-004  ,-3.90777e-005  ,-2.13378e-004  ,-4.66567e-004  ,5.15595e-004  ,-1.74903e-004
153  ,1.08456e-003  ,-3.39441e-004  ,-4.01758e-004  ,-2.17323e-004  ,1.36269e-003  ,-2.11735e-005
154  ,3.82627e-004  ,-1.20689e-004  ,-1.48463e-004  ,1.17230e-005  ,4.60091e-004  ,9.63572e-005
155  ,-3.59019e-004  ,1.26369e-004  ,1.35116e-004  ,-5.90936e-005  ,-4.45154e-004  ,-1.34059e-004
156  ,3.89585e-004  ,-1.31270e-004  ,-1.35214e-004  ,4.12621e-005  ,4.95522e-004  ,1.14111e-004
157  ,-4.16194e-004  ,1.65631e-004  ,1.31285e-004  ,-3.35432e-004  ,-5.28931e-004  ,-4.42315e-004
158  ,2.97643e-004  ,-4.44765e-005  ,-1.33158e-004  ,-6.23715e-004  ,4.07984e-004  ,-5.78033e-004
159  ,1.06477e-003  ,-3.31425e-004  ,-3.98947e-004  ,-2.25951e-004  ,1.33154e-003  ,-3.02250e-005
160  ,5.67358e-006  ,4.75945e-006  ,-1.60275e-005  ,-1.41223e-006  ,1.82282e-006  ,-9.11107e-006
161  ,3.62992e-004  ,-1.16086e-004  ,-1.44793e-004  ,4.50969e-007  ,4.35445e-004  ,8.78717e-005
162  ,-3.74534e-004  ,1.30676e-004  ,1.40466e-004  ,-5.90531e-005  ,-4.64469e-004  ,-1.35172e-004
163  ,-1.09889e-003  ,3.40184e-004  ,3.99770e-004  ,2.14775e-004  ,-1.41272e-003  ,1.03435e-005
164  ,1.03993e-003  ,-2.90814e-004  ,-3.95210e-004  ,-5.35862e-004  ,1.34667e-003  ,-3.57890e-004
165  ,-3.84258e-004  ,1.31565e-004  ,1.35298e-004  ,-4.45979e-005  ,-4.88395e-004  ,-1.17444e-004
166  ,-1.70785e-004  ,4.82840e-006  ,9.76616e-005  ,2.72478e-004  ,-2.31447e-004  ,1.90483e-004
167  ,-7.69691e-005  ,-8.07914e-005  ,7.71141e-005  ,4.81456e-004  ,-1.57893e-004  ,4.55091e-004
168  ,6.43732e-004  ,-1.41692e-004  ,-2.65913e-004  ,-5.69151e-004  ,9.04111e-004  ,-2.37691e-004
169  ,5.93870e-004  ,-7.72536e-005  ,-2.71445e-004  ,-7.37029e-004  ,8.60251e-004  ,-4.49732e-004
170  ,1.73689e-004  ,-2.78998e-007  ,-9.14848e-005  ,-3.14112e-004  ,2.59833e-004  ,-2.29166e-004
171  ,-1.66328e-004  ,2.46171e-006  ,8.63826e-005  ,2.90307e-004  ,-2.50571e-004  ,2.13212e-004
172  ,-1.11289e-004  ,-2.73747e-005  ,8.23407e-005  ,2.33661e-004  ,-1.75186e-004  ,1.42718e-004
173  ,-3.11516e-005  ,-1.41293e-005  ,2.69365e-005  ,8.74029e-005  ,-5.39783e-005  ,5.90886e-005
174  ,-8.72628e-005  ,-1.82096e-005  ,6.07745e-005  ,1.90801e-004  ,1.20198e-004  ,-1.43032e-004
175  ,2.59548e-005  ,2.27639e-005  ,-2.62217e-005  ,-9.87313e-005  ,4.93289e-005  ,-7.89563e-005
176  ,-1.87747e-006  ,5.01174e-005  ,-2.89774e-005  ,-1.24068e-004  ,1.54272e-005  ,-1.17540e-004
177  ,-1.38403e-004  ,-7.59502e-007  ,8.60359e-005  ,2.03185e-004  ,-1.92249e-004  ,7.93061e-005
178  ,2.67861e-005  ,2.27422e-005  ,-2.87893e-005  ,-9.41388e-005  ,4.50430e-005  ,-7.07341e-005
179  ,3.63965e-006  ,3.03206e-006  ,-9.45865e-006  ,-4.54930e-007  ,1.53056e-005  ,-8.88550e-006
180  ,-5.06325e-006  ,-6.43761e-005  ,3.66829e-005  ,1.87259e-004  ,4.10989e-005  ,-1.88499e-004
181  ,-1.80459e-004  ,-3.14758e-005  ,1.15614e-004  ,3.67693e-004  ,2.93073e-004  ,-2.30178e-004
182  ,2.20317e-004  ,-6.78447e-006  ,-1.17312e-004  ,-3.22295e-004  ,-3.39332e-004  ,1.45924e-004
183  ,1.77281e-004  ,3.01831e-005  ,-1.16675e-004  ,-3.67811e-004  ,-2.92237e-004  ,2.22532e-004
184  ,-4.33583e-005  ,-2.25300e-005  ,3.87385e-005  ,1.33685e-004  ,7.81662e-005  ,-1.04881e-004
185  ,4.74706e-005  ,2.32838e-005  ,-4.36449e-005  ,-1.37701e-004  ,-7.79578e-005  ,1.01481e-004
186  ,-5.96441e-005  ,-1.03316e-005  ,4.24939e-005  ,1.15713e-004  ,-1.80319e-005  ,3.02211e-005
187  ,5.60320e-005  ,-6.54262e-005  ,-1.32447e-006  ,1.98145e-004  ,4.40895e-005  ,2.22230e-004
188  ,-1.12425e-004  ,8.42674e-006  ,6.21696e-005  ,1.86490e-004  ,-1.70692e-004  ,1.17768e-004
189  ,1.80657e-004  ,-7.29167e-005  ,-6.48878e-005  ,-6.69426e-006  ,2.09214e-004  ,6.02874e-005
190  ,3.08958e-004  ,-1.32959e-004  ,-6.72005e-005  ,-5.08409e-005  ,4.45844e-004  ,6.14324e-005
191  ,2.87805e-004  ,-5.35124e-005  ,-1.35929e-004  ,-2.55366e-004  ,3.79633e-004  ,-1.21110e-004
192  ,4.84706e-005  ,6.22332e-006  ,-3.15399e-005  ,-8.88425e-005  ,-7.58878e-005  ,4.74330e-005
193  ,3.88862e-005  ,6.28376e-006  ,-2.66055e-005  ,-7.42945e-005  ,-5.85983e-005  ,3.70668e-005
194  ,-4.22410e-005  ,-5.12294e-006  ,2.59213e-005  ,8.09485e-005  ,6.90078e-005  ,-4.39226e-005
195  ,1.09558e-003  ,-3.46345e-004  ,-3.88197e-004  ,-1.93655e-004  ,1.41867e-003  ,1.60750e-006
196  ,4.21111e-004  ,-1.76024e-004  ,-1.25915e-004  ,3.83529e-004  ,5.39542e-004  ,4.57466e-004
197  ,3.69413e-004  ,-1.28390e-004  ,-1.36624e-004  ,6.48180e-005  ,4.64701e-004  ,1.32115e-004
198  ,-1.06347e-003  ,3.02165e-004  ,3.90695e-004  ,5.24468e-004  ,-1.38871e-003  ,3.50883e-004
199  ,2.84138e-004  ,-5.08691e-005  ,-1.22775e-004  ,-6.57084e-004  ,3.86656e-004  ,-6.29848e-004
200  ,-4.20141e-004  ,1.77149e-004  ,1.15976e-004  ,-4.01424e-004  ,-5.47049e-004  ,-4.95022e-004
201  ,3.79226e-004  ,-1.34218e-004  ,-1.08493e-004  ,-2.47094e-004  ,4.11017e-004  ,-4.50397e-005
202  ,-1.21807e-004  ,-2.11678e-005  ,7.11448e-005  ,2.87445e-004  ,-2.09245e-004  ,2.17787e-004
203  ,2.35365e-004  ,-1.34806e-004  ,-2.25957e-008  ,5.37387e-005  ,-5.95549e-004  ,4.50549e-004
204  ,7.00698e-004  ,-2.43982e-004  ,-1.98577e-004  ,-1.65322e-005  ,3.22958e-004  ,1.28404e-004
205  ,-7.03308e-004  ,2.22220e-004  ,2.06876e-004  ,-1.21855e-005  ,-3.03089e-004  ,1.40746e-004
206  ,-4.01877e-004  ,1.10369e-004  ,1.29043e-004  ,-3.43475e-004  ,-4.26862e-004  ,-2.39724e-004
207  ,1.21493e-003  ,-4.09912e-004  ,-4.24286e-004  ,-1.41951e-004  ,1.03526e-003  ,1.74831e-005
