19:00, Friday, January 18, 2019
Study name:Static 3 Square Diamond Torsion
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
277  ,8.92188e-002  ,-5.13658e+000  ,5.86232e-003  ,5.13736e+000
278  ,1.02646e-001  ,-4.57362e+000  ,7.49490e-003  ,4.57478e+000
279  ,1.10210e-001  ,-4.15041e+000  ,7.87275e-003  ,4.15188e+000
280  ,1.08112e-001  ,-3.83020e+000  ,6.02424e-003  ,3.83173e+000
281  ,1.07239e-001  ,-3.50148e+000  ,9.00335e-003  ,3.50313e+000
282  ,1.11053e-001  ,-3.11302e+000  ,9.71224e-003  ,3.11502e+000
283  ,1.14271e-001  ,-2.65872e+000  ,1.06680e-002  ,2.66119e+000
284  ,1.13445e-001  ,-2.14037e+000  ,9.54946e-003  ,2.14340e+000
285  ,1.07671e-001  ,-1.53579e+000  ,9.93665e-003  ,1.53959e+000
286  ,9.52839e-002  ,-1.02931e+000  ,9.06067e-003  ,1.03375e+000
287  ,7.68499e-002  ,-6.23386e-001  ,7.29666e-003  ,6.28147e-001
288  ,5.56483e-002  ,-3.18956e-001  ,6.95669e-003  ,3.23849e-001
289  ,3.71459e-002  ,-1.58781e-001  ,5.50222e-003  ,1.63161e-001
290  ,2.11628e-002  ,-7.32523e-002  ,4.06262e-003  ,7.63562e-002
291  ,1.10662e-002  ,-3.19517e-002  ,3.16771e-003  ,3.39618e-002
292  ,1.07190e-002  ,-1.64499e-002  ,1.21617e-003  ,1.96716e-002
293  ,2.95633e-003  ,-7.79152e-003  ,1.83252e-003  ,8.53263e-003
294  ,1.00592e-003  ,-2.89686e-003  ,9.37764e-004  ,3.20673e-003
295  ,1.93039e-004  ,-5.97073e-004  ,3.24137e-004  ,7.06275e-004
296  ,-8.05456e-006  ,1.55656e-005  ,1.81450e-005  ,2.52270e-005
297  ,-4.78969e-006  ,1.17422e-005  ,-3.36103e-006  ,1.31193e-005
298  ,6.37710e-007  ,-1.28077e-006  ,2.36653e-007  ,1.45019e-006
299  ,-2.86662e-006  ,1.13132e-005  ,3.19863e-006  ,1.21011e-005
300  ,-8.83841e-006  ,-1.56653e-005  ,-1.46039e-005  ,2.31688e-005
301  ,2.14916e-004  ,-6.29340e-004  ,-3.03585e-004  ,7.31042e-004
302  ,9.97324e-004  ,-2.87397e-003  ,-9.57246e-004  ,3.18915e-003
303  ,2.64934e-003  ,-7.86706e-003  ,-1.66417e-003  ,8.46636e-003
304  ,1.09369e-002  ,-1.63155e-002  ,-1.89937e-003  ,1.97337e-002
305  ,2.66793e-002  ,-3.21562e-002  ,-4.22405e-003  ,4.19958e-002
306  ,3.96443e-002  ,-7.67482e-002  ,-3.77381e-003  ,8.64650e-002
307  ,5.54285e-002  ,-1.67466e-001  ,-2.48291e-003  ,1.76418e-001
308  ,7.32616e-002  ,-3.33899e-001  ,-1.82171e-003  ,3.41846e-001
309  ,1.05682e-001  ,-8.85950e-001  ,2.43408e-005  ,8.92231e-001
