19:56, Thursday, January 17, 2019
Study name:Static 2 Filled Compression
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
1791  ,-2.83393e-007  ,1.05714e-007  ,6.86854e-008  ,3.78932e-011  ,4.21279e-009  ,-2.37348e-011
1792  ,-2.92020e-007  ,9.52681e-008  ,9.85625e-008  ,-9.81281e-011  ,4.72151e-009  ,-4.75461e-011
1793  ,-2.83363e-007  ,1.05839e-007  ,6.84129e-008  ,7.25629e-011  ,2.88384e-009  ,-9.06661e-011
1794  ,-2.92090e-007  ,9.52301e-008  ,9.87582e-008  ,-8.38605e-013  ,3.94622e-009  ,-8.49025e-012
1795  ,-2.92114e-007  ,9.58612e-008  ,9.75108e-008  ,-4.13442e-011  ,7.35674e-009  ,-5.61542e-013
1796  ,-2.91916e-007  ,9.56671e-008  ,9.76957e-008  ,-1.25934e-011  ,7.10337e-009  ,-1.69838e-012
1797  ,-2.91945e-007  ,9.57566e-008  ,9.75641e-008  ,2.83133e-011  ,7.24759e-009  ,8.50105e-012
1798  ,-2.91634e-007  ,9.56046e-008  ,9.75141e-008  ,-4.63371e-012  ,7.63276e-009  ,-8.98604e-012
1799  ,-2.94101e-007  ,9.83750e-008  ,9.43748e-008  ,-1.11102e-011  ,2.99916e-009  ,-2.45091e-012
1800  ,-2.94068e-007  ,9.87229e-008  ,9.36191e-008  ,1.13336e-011  ,2.46551e-009  ,-3.97229e-012
1801  ,-2.93977e-007  ,9.87266e-008  ,9.34883e-008  ,5.03135e-012  ,2.28954e-009  ,-4.66074e-011
1802  ,-2.94110e-007  ,9.84140e-008  ,9.43041e-008  ,1.68942e-011  ,2.79869e-009  ,-1.61967e-012
1803  ,-2.94086e-007  ,9.82849e-008  ,9.45717e-008  ,-9.05466e-012  ,3.25435e-009  ,-6.29861e-012
1804  ,-2.91434e-007  ,9.47652e-008  ,9.90539e-008  ,5.53061e-011  ,-4.11712e-009  ,9.56163e-012
1805  ,-2.91412e-007  ,9.48282e-008  ,9.88565e-008  ,3.93105e-011  ,-4.62816e-009  ,-3.17336e-011
1806  ,-2.92182e-007  ,9.53918e-008  ,9.85018e-008  ,2.63040e-011  ,4.84883e-009  ,-2.93654e-011
1807  ,-2.82898e-007  ,1.06048e-007  ,6.76277e-008  ,-1.22914e-012  ,3.62000e-009  ,-3.03762e-011
1808  ,-2.85465e-007  ,1.04875e-007  ,7.24654e-008  ,-1.34199e-010  ,3.33967e-009  ,-7.99987e-011
1809  ,-2.70576e-007  ,1.10059e-007  ,4.71582e-008  ,2.94575e-011  ,-7.97829e-009  ,6.61859e-012
1810  ,-2.78692e-007  ,1.07721e-007  ,5.99715e-008  ,-4.86433e-011  ,2.90811e-008  ,-4.29208e-011
1811  ,-2.77875e-007  ,1.08122e-007  ,5.83734e-008  ,7.54816e-011  ,3.23377e-008  ,3.38947e-011
1812  ,-2.79524e-007  ,1.07418e-007  ,6.14311e-008  ,-4.77697e-012  ,2.90156e-008  ,6.68855e-012
1813  ,-2.79306e-007  ,1.07471e-007  ,6.10996e-008  ,1.77035e-012  ,2.82265e-008  ,-2.91336e-011
1814  ,-2.76808e-007  ,1.08353e-007  ,5.68199e-008  ,9.83558e-012  ,-3.24549e-008  ,2.08298e-011
1815  ,-2.76539e-007  ,1.08418e-007  ,5.64004e-008  ,-2.51678e-011  ,-2.72694e-008  ,-1.07742e-011
1816  ,-2.78191e-007  ,1.07975e-007  ,5.89719e-008  ,-5.83160e-011  ,-2.65508e-008  ,-2.66852e-011
1817  ,-2.89535e-007  ,9.51149e-008  ,9.64118e-008  ,-3.85833e-011  ,4.44145e-009  ,-5.03985e-011
1818  ,-2.91443e-007  ,9.56604e-008  ,9.72071e-008  ,7.34032e-011  ,8.16397e-009  ,-9.92961e-011
1819  ,-2.91954e-007  ,9.58041e-008  ,9.74789e-008  ,-1.73901e-011  ,7.42201e-009  ,1.15154e-011
1820  ,-2.90999e-007  ,9.55411e-008  ,9.70233e-008  ,-5.00106e-011  ,8.51478e-009  ,1.63336e-011
1821  ,-2.90736e-007  ,9.53862e-008  ,9.70784e-008  ,-4.20199e-012  ,8.37997e-009  ,5.53241e-012
1822  ,-2.91133e-007  ,9.54808e-008  ,9.72859e-008  ,2.45989e-011  ,8.06118e-009  ,-5.68120e-011
1823  ,-2.90208e-007  ,1.02690e-007  ,8.17792e-008  ,-1.77236e-011  ,1.72561e-009  ,-4.79264e-011
1824  ,-2.90133e-007  ,1.02684e-007  ,8.16293e-008  ,-1.55412e-011  ,1.84622e-010  ,4.46783e-011
1825  ,-2.90665e-007  ,1.02384e-007  ,8.27978e-008  ,1.38900e-011  ,5.83601e-010  ,6.85968e-011
1826  ,-2.89030e-007  ,1.02409e-007  ,8.10740e-008  ,-3.91914e-011  ,-1.76672e-008  ,-4.17879e-011
1827  ,-2.89233e-007  ,1.02178e-007  ,8.18106e-008  ,-5.49344e-012  ,-1.77128e-008  ,3.73034e-011
1828  ,-2.90706e-007  ,1.02371e-007  ,8.28440e-008  ,-1.08822e-010  ,-1.03673e-009  ,-7.88035e-011
1829  ,-2.89868e-007  ,1.01460e-007  ,8.38680e-008  ,-1.63629e-011  ,-1.47098e-008  ,7.92979e-012
1830  ,-2.90214e-007  ,1.01110e-007  ,8.49245e-008  ,4.79109e-011  ,-1.24660e-008  ,-1.14918e-011
1831  ,-2.88344e-007  ,1.03080e-007  ,7.90598e-008  ,-2.66490e-012  ,-1.94832e-008  ,-2.45357e-011
1832  ,-2.88491e-007  ,9.51165e-008  ,9.53888e-008  ,7.06757e-011  ,-9.53337e-009  ,4.29825e-011
1833  ,-2.93906e-007  ,9.98322e-008  ,9.12255e-008  ,7.13436e-011  ,-8.12360e-011  ,-7.07584e-011
1834  ,-2.87766e-007  ,1.03476e-007  ,7.76579e-008  ,-2.06979e-011  ,-2.14409e-008  ,2.56726e-011
1835  ,-2.88168e-007  ,1.03203e-007  ,7.86590e-008  ,-2.69805e-011  ,-2.30961e-008  ,5.44042e-011
1836  ,-2.88555e-007  ,1.02836e-007  ,7.97699e-008  ,-2.12944e-011  ,-2.20308e-008  ,-1.57033e-011
1837  ,-2.89180e-007  ,1.02221e-007  ,8.16257e-008  ,-8.06994e-012  ,-1.87444e-008  ,1.55986e-011
1838  ,-2.91466e-007  ,9.55404e-008  ,9.74752e-008  ,-5.11252e-011  ,7.69862e-009  ,3.35571e-011
1839  ,-2.91868e-007  ,9.56374e-008  ,9.76809e-008  ,-3.54358e-011  ,7.15045e-009  ,-1.30864e-011
1840  ,-2.82830e-007  ,1.05861e-007  ,6.79084e-008  ,-4.47460e-011  ,4.57752e-009  ,-2.34848e-011
1841  ,-2.91520e-007  ,9.55607e-008  ,9.75029e-008  ,-2.58240e-011  ,7.71431e-009  ,1.92189e-011
1842  ,-2.91871e-007  ,9.56801e-008  ,9.76071e-008  ,4.48472e-011  ,7.29879e-009  ,2.78470e-011
1843  ,-2.93925e-007  ,9.81882e-008  ,9.45713e-008  ,4.37380e-012  ,3.56002e-009  ,3.12114e-011
1844  ,-2.91675e-007  ,9.47769e-008  ,9.92487e-008  ,1.42572e-011  ,3.30998e-009  ,-6.45577e-012
1845  ,-2.91617e-007  ,9.47894e-008  ,9.92211e-008  ,8.81831e-011  ,3.49769e-009  ,1.41228e-011
1846  ,-2.91658e-007  ,9.49331e-008  ,9.89099e-008  ,2.25774e-011  ,4.18772e-009  ,6.25216e-011
1847  ,-2.91583e-007  ,9.45927e-008  ,9.95206e-008  ,-1.52531e-011  ,2.98212e-009  ,-5.07573e-011
1848  ,-2.92303e-007  ,9.65164e-008  ,9.63520e-008  ,2.71719e-013  ,7.74087e-009  ,1.45463e-011
1849  ,-2.91660e-007  ,9.61897e-008  ,9.63786e-008  ,2.48922e-011  ,8.43962e-009  ,2.35203e-011
1850  ,-2.91908e-007  ,9.63475e-008  ,9.62821e-008  ,2.06507e-011  ,8.14123e-009  ,3.67264e-012
1851  ,-2.88988e-007  ,9.51876e-008  ,9.57517e-008  ,8.58892e-013  ,3.48200e-009  ,5.65537e-011
1852  ,-2.91703e-007  ,9.61485e-008  ,9.65307e-008  ,2.19570e-012  ,8.47769e-009  ,-4.96949e-012
1853  ,-2.91052e-007  ,9.59056e-008  ,9.63555e-008  ,6.07985e-011  ,9.02192e-009  ,1.58159e-011
1854  ,-2.91046e-007  ,9.57602e-008  ,9.66068e-008  ,5.20632e-012  ,8.94577e-009  ,-1.66576e-011
1855  ,-2.89626e-007  ,9.51576e-008  ,9.64478e-008  ,-2.32308e-011  ,8.55773e-009  ,-3.25028e-011
1856  ,-2.89341e-007  ,9.50996e-008  ,9.62580e-008  ,-2.64833e-011  ,8.71630e-009  ,-2.70392e-011
1857  ,-2.90051e-007  ,9.52558e-008  ,9.66419e-008  ,-8.15092e-012  ,8.73536e-009  ,5.24028e-011
1858  ,-2.91640e-007  ,9.48434e-008  ,9.91047e-008  ,2.09540e-012  ,3.63200e-009  ,2.28045e-011
1859  ,-2.93914e-007  ,9.97080e-008  ,9.14409e-008  ,5.77834e-011  ,-3.29349e-010  ,1.13300e-010
1860  ,-2.91466e-007  ,9.46686e-008  ,9.92435e-008  ,-1.35061e-011  ,3.60424e-009  ,-1.48863e-011
1861  ,-2.91311e-007  ,9.48731e-008  ,9.87358e-008  ,1.75345e-011  ,-4.54335e-009  ,-7.18921e-011
1862  ,-2.91178e-007  ,9.48244e-008  ,9.86613e-008  ,-2.37978e-011  ,-4.38974e-009  ,-1.86325e-011
1863  ,-2.91307e-007  ,9.47326e-008  ,9.89724e-008  ,2.86441e-012  ,-4.14872e-009  ,1.89912e-011
1864  ,-2.93907e-007  ,9.96694e-008  ,9.15487e-008  ,1.39602e-010  ,-4.53244e-010  ,-2.47131e-011
1865  ,-2.89544e-007  ,9.51824e-008  ,9.62791e-008  ,2.73951e-011  ,8.94126e-009  ,-8.29027e-011
1866  ,-2.89536e-007  ,9.50649e-008  ,9.65233e-008  ,2.71604e-012  ,8.27839e-009  ,8.86848e-012
1867  ,-2.89515e-007  ,9.51195e-008  ,9.64065e-008  ,-1.58397e-011  ,8.60628e-009  ,9.20521e-012
1868  ,-2.89397e-007  ,9.50891e-008  ,9.63559e-008  ,-5.86711e-011  ,8.48727e-009  ,-1.64505e-011
1869  ,-2.90807e-007  ,9.52255e-008  ,9.74532e-008  ,-5.36863e-011  ,7.48552e-009  ,-2.50938e-011
1870  ,-2.90684e-007  ,9.51916e-008  ,9.74005e-008  ,-5.10117e-011  ,7.45727e-009  ,-1.86841e-012
1871  ,-2.90916e-007  ,9.51171e-008  ,9.77609e-008  ,1.50135e-011  ,6.71341e-009  ,-2.45712e-011
1872  ,-2.91028e-007  ,9.51903e-008  ,9.77346e-008  ,1.15398e-010  ,7.02723e-009  ,-2.41847e-011
1873  ,-2.90952e-007  ,9.52321e-008  ,9.76143e-008  ,-1.06954e-010  ,7.13432e-009  ,8.16500e-011
1874  ,-2.91505e-007  ,9.48318e-008  ,9.89215e-008  ,-1.13342e-010  ,4.36369e-009  ,-6.16869e-011
1875  ,-2.91534e-007  ,9.47770e-008  ,9.90867e-008  ,-3.36259e-011  ,4.09595e-009  ,1.67771e-012
1876  ,-2.89050e-007  ,9.52679e-008  ,9.56504e-008  ,2.02746e-011  ,2.43807e-009  ,-2.50511e-011
1877  ,-2.91521e-007  ,9.47621e-008  ,9.91226e-008  ,3.89438e-011  ,3.93272e-009  ,3.36408e-011
1878  ,-2.91001e-007  ,9.48980e-008  ,9.82969e-008  ,-7.53383e-011  ,-5.15851e-009  ,-6.84809e-011
1879  ,-2.91025e-007  ,9.48259e-008  ,9.84789e-008  ,8.29484e-012  ,-4.68452e-009  ,6.05650e-012
1880  ,-2.86747e-007  ,1.04446e-007  ,7.46703e-008  ,-8.67766e-012  ,4.53804e-009  ,2.53801e-011
1881  ,-2.86951e-007  ,1.04257e-007  ,7.53076e-008  ,-3.02373e-011  ,3.90066e-009  ,1.12413e-010
1882  ,-2.88149e-007  ,1.03743e-007  ,7.75262e-008  ,2.72600e-011  ,3.78409e-009  ,1.26449e-011
1883  ,-2.78260e-007  ,1.07887e-007  ,5.92816e-008  ,-5.05404e-011  ,-2.74124e-008  ,7.00357e-011
1884  ,-2.74387e-007  ,1.09073e-007  ,5.29286e-008  ,-2.98073e-011  ,-2.48896e-008  ,-5.28761e-011
1885  ,-2.78101e-007  ,1.07950e-007  ,5.89413e-008  ,1.29528e-011  ,-2.26738e-008  ,-1.52561e-011
1886  ,-2.90837e-007  ,9.48595e-008  ,9.82433e-008  ,9.53778e-012  ,-5.00050e-009  ,7.70347e-011
1887  ,-2.90852e-007  ,9.49182e-008  ,9.81447e-008  ,7.31300e-012  ,-5.29728e-009  ,3.36352e-011
1888  ,-2.91148e-007  ,9.47925e-008  ,9.86914e-008  ,-9.77480e-012  ,-4.61277e-009  ,1.93128e-011
1889  ,-2.84866e-007  ,1.05131e-007  ,7.13998e-008  ,3.12444e-011  ,-2.28485e-008  ,-7.42389e-011
1890  ,-2.85645e-007  ,1.04761e-007  ,7.29268e-008  ,5.77663e-011  ,-2.44864e-008  ,8.00143e-011
1891  ,-2.86744e-007  ,1.04125e-007  ,7.53534e-008  ,-1.16936e-011  ,-2.15240e-008  ,3.16232e-011
1892  ,-2.87113e-007  ,1.03911e-007  ,7.61245e-008  ,-3.24284e-011  ,-2.05576e-008  ,2.36337e-011
1893  ,-2.84819e-007  ,9.38673e-008  ,9.42407e-008  ,-1.92632e-011  ,6.24471e-009  ,5.84211e-011
1894  ,-2.84750e-007  ,9.38927e-008  ,9.41171e-008  ,4.98546e-011  ,6.41434e-009  ,1.47256e-011
1895  ,-2.84188e-007  ,9.36333e-008  ,9.40503e-008  ,-4.97834e-011  ,6.06959e-009  ,4.69207e-011
1896  ,-2.83811e-007  ,9.36095e-008  ,9.37581e-008  ,8.77298e-011  ,4.81997e-009  ,-4.33128e-011
1897  ,-2.83965e-007  ,9.37196e-008  ,9.36968e-008  ,6.45401e-011  ,5.44094e-009  ,-4.17621e-011
1898  ,-2.92414e-007  ,9.65449e-008  ,9.64096e-008  ,-6.97322e-012  ,7.57237e-009  ,1.12033e-010
1899  ,-2.92144e-007  ,9.63991e-008  ,9.64231e-008  ,4.10235e-011  ,7.87897e-009  ,4.37643e-013
1900  ,-2.92192e-007  ,9.63133e-008  ,9.66597e-008  ,-9.04576e-011  ,7.81347e-009  ,5.01858e-011
1901  ,-2.91438e-007  ,9.44247e-008  ,9.97423e-008  ,1.06898e-011  ,-2.79020e-009  ,1.90676e-011
1902  ,-2.91312e-007  ,9.43073e-008  ,9.98130e-008  ,7.15148e-012  ,-2.29810e-009  ,-1.17486e-011
1903  ,-2.91419e-007  ,9.42597e-008  ,9.99824e-008  ,3.13903e-011  ,-2.38113e-009  ,2.61142e-011
1904  ,-2.86593e-007  ,9.44625e-008  ,9.48269e-008  ,1.13373e-011  ,7.37120e-009  ,-3.52978e-011
1905  ,-2.87404e-007  ,9.46642e-008  ,9.52111e-008  ,-9.32313e-012  ,7.22892e-009  ,-1.89294e-012
1906  ,-2.87920e-007  ,9.47927e-008  ,9.54668e-008  ,-1.74646e-012  ,7.50109e-009  ,-1.19846e-011
1907  ,-2.91177e-007  ,9.49622e-008  ,9.83801e-008  ,-3.11144e-011  ,5.05440e-009  ,-1.46531e-010
1908  ,-2.91132e-007  ,9.49613e-008  ,9.83404e-008  ,-1.72431e-011  ,5.24444e-009  ,-5.65811e-011
1909  ,-2.90740e-007  ,9.49200e-008  ,9.80101e-008  ,-1.48223e-011  ,5.36540e-009  ,4.48019e-011
1910  ,-2.87894e-007  ,9.47628e-008  ,9.54686e-008  ,-5.48039e-011  ,6.85608e-009  ,3.33847e-012
1911  ,-2.87201e-007  ,9.46164e-008  ,9.51010e-008  ,1.74121e-011  ,7.29529e-009  ,2.82276e-012
1912  ,-2.87633e-007  ,9.47524e-008  ,9.52887e-008  ,-4.65223e-014  ,7.26220e-009  ,3.37312e-012
1913  ,-2.88135e-007  ,9.48105e-008  ,9.56130e-008  ,-5.83346e-011  ,7.09824e-009  ,1.62445e-011
1914  ,-2.87736e-007  ,9.47560e-008  ,9.53690e-008  ,-1.93771e-011  ,6.75919e-009  ,2.24311e-011
1915  ,-2.92518e-007  ,9.57070e-008  ,9.81968e-008  ,2.88591e-011  ,5.16830e-009  ,-1.00945e-011
1916  ,-2.92637e-007  ,9.57040e-008  ,9.83091e-008  ,-2.17213e-011  ,4.58506e-009  ,-2.22492e-011
1917  ,-2.90937e-007  ,9.49497e-008  ,9.81668e-008  ,-3.56782e-011  ,5.46996e-009  ,5.29718e-011
1918  ,-2.90789e-007  ,9.49363e-008  ,9.80761e-008  ,5.62741e-011  ,5.37376e-009  ,-3.40894e-011
1919  ,-2.90815e-007  ,9.49557e-008  ,9.80210e-008  ,-1.48977e-011  ,5.45709e-009  ,-7.48227e-012
1920  ,-2.90905e-007  ,9.48226e-008  ,9.83359e-008  ,3.28680e-011  ,4.93179e-009  ,2.54665e-012
1921  ,-2.87113e-007  ,9.46086e-008  ,9.50242e-008  ,2.14496e-011  ,6.51700e-009  ,-7.15227e-012
1922  ,-2.87377e-007  ,9.46498e-008  ,9.52082e-008  ,2.83392e-012  ,6.95115e-009  ,6.67394e-012
1923  ,-2.91529e-007  ,9.47892e-008  ,9.90866e-008  ,5.67647e-011  ,-3.91856e-009  ,3.68209e-011
1924  ,-2.91355e-007  ,9.46885e-008  ,9.91076e-008  ,-1.69481e-011  ,-4.03506e-009  ,1.81964e-011
1925  ,-2.91339e-007  ,9.47133e-008  ,9.90188e-008  ,4.08120e-012  ,-4.22921e-009  ,-3.61250e-011
1926  ,-2.91216e-007  ,9.49321e-008  ,9.84690e-008  ,-1.35031e-011  ,-4.89442e-009  ,1.30001e-011
1927  ,-2.91744e-007  ,9.60239e-008  ,9.67436e-008  ,8.82057e-011  ,8.39122e-009  ,-7.67036e-011
1928  ,-2.91982e-007  ,9.61213e-008  ,9.68271e-008  ,4.27366e-011  ,8.09169e-009  ,8.67995e-011
1929  ,-2.92274e-007  ,9.62986e-008  ,9.67505e-008  ,-3.41103e-011  ,7.70202e-009  ,8.14558e-011
1930  ,-2.88959e-007  ,1.03311e-007  ,7.92101e-008  ,5.29353e-011  ,8.93683e-010  ,-5.79514e-011
1931  ,-2.90490e-007  ,1.01000e-007  ,8.54224e-008  ,-5.47739e-012  ,-1.04841e-008  ,-4.18078e-011
1932  ,-2.90828e-007  ,1.00321e-007  ,8.71444e-008  ,9.45813e-012  ,-8.21445e-009  ,-3.42845e-011
1933  ,-2.93768e-007  ,9.99184e-008  ,9.07590e-008  ,1.70507e-012  ,-2.37123e-010  ,8.16405e-013
1934  ,-2.90367e-007  ,1.00689e-007  ,8.59661e-008  ,5.93078e-011  ,-1.14854e-008  ,3.86019e-011
1935  ,-2.88883e-007  ,9.51839e-008  ,9.56621e-008  ,2.40901e-012  ,2.78398e-009  ,1.81920e-011
1936  ,-2.88291e-007  ,9.50225e-008  ,9.53830e-008  ,-8.60515e-012  ,-9.54472e-009  ,2.22934e-011
1937  ,-2.91131e-007  ,9.44286e-008  ,9.93943e-008  ,1.36775e-011  ,-2.58805e-009  ,-5.54098e-012
1938  ,-2.91061e-007  ,9.46668e-008  ,9.88680e-008  ,4.31340e-012  ,-3.34226e-009  ,3.87179e-011
1939  ,-2.91039e-007  ,9.45543e-008  ,9.90901e-008  ,-3.73163e-012  ,-2.78866e-009  ,8.19651e-012
1940  ,-2.91246e-007  ,9.43233e-008  ,9.97554e-008  ,2.07406e-011  ,-2.41451e-009  ,2.26594e-011
1941  ,-2.91263e-007  ,9.44302e-008  ,9.95301e-008  ,-2.36914e-012  ,-2.82257e-009  ,-7.74342e-011
1942  ,-2.91165e-007  ,9.46228e-008  ,9.90359e-008  ,2.45100e-011  ,-3.22837e-009  ,-1.27286e-011
1943  ,-2.91162e-007  ,9.44676e-008  ,9.93908e-008  ,5.89874e-011  ,-2.65316e-009  ,5.26707e-011
1944  ,-2.91136e-007  ,9.44345e-008  ,9.94061e-008  ,-1.08292e-011  ,-3.14365e-009  ,1.03731e-011
1945  ,-2.91138e-007  ,9.45295e-008  ,9.92440e-008  ,-9.69134e-012  ,-3.01910e-009  ,-1.56978e-011
1946  ,-2.91542e-007  ,9.59786e-008  ,9.67094e-008  ,2.20861e-011  ,8.51233e-009  ,-1.53445e-011
1947  ,-2.90957e-007  ,9.57694e-008  ,9.65392e-008  ,1.28406e-011  ,9.03755e-009  ,-6.16802e-011
1948  ,-2.91498e-007  ,9.58501e-008  ,9.68704e-008  ,-1.96884e-011  ,8.48874e-009  ,-8.53811e-012
1949  ,-2.88807e-007  ,1.02677e-007  ,8.03050e-008  ,-5.38291e-011  ,-1.75515e-008  ,-4.06513e-011
1950  ,-2.84581e-007  ,9.38381e-008  ,9.40377e-008  ,1.90594e-011  ,5.72051e-009  ,5.42053e-011
1951  ,-2.87418e-007  ,1.03700e-007  ,7.68819e-008  ,-2.16268e-011  ,-2.24911e-008  ,8.17434e-012
1952  ,-2.90803e-007  ,9.48000e-008  ,9.83065e-008  ,-2.82715e-011  ,-3.70364e-009  ,5.94145e-012
1953  ,-2.56376e-007  ,1.13698e-007  ,2.54997e-008  ,-4.32079e-011  ,2.40087e-008  ,3.99105e-012
1954  ,-2.90848e-007  ,9.45871e-008  ,9.88077e-008  ,-1.15639e-011  ,-2.50783e-009  ,4.54388e-011
1955  ,-2.90824e-007  ,9.46935e-008  ,9.85356e-008  ,-2.57447e-011  ,-2.97056e-009  ,-7.73540e-012
1956  ,-2.87767e-007  ,1.03824e-007  ,7.69139e-008  ,8.45078e-011  ,4.23359e-009  ,3.52159e-011
1957  ,-2.89137e-007  ,1.03299e-007  ,7.94214e-008  ,-4.39679e-012  ,2.88832e-009  ,-3.91099e-012
1958  ,-2.85437e-007  ,9.41693e-008  ,9.42356e-008  ,-1.83726e-011  ,-2.50755e-009  ,1.10835e-010
1959  ,-2.85822e-007  ,9.42094e-008  ,9.44335e-008  ,-1.00101e-010  ,-3.81753e-009  ,-1.75127e-011
1960  ,-2.86116e-007  ,9.43844e-008  ,9.44892e-008  ,-8.64781e-012  ,-3.84131e-009  ,-2.11082e-011
1961  ,-2.90862e-007  ,9.56562e-008  ,9.66530e-008  ,-6.64784e-011  ,9.01215e-009  ,-1.30591e-011
1962  ,-2.91255e-007  ,9.56389e-008  ,9.70532e-008  ,-2.93990e-011  ,8.37760e-009  ,-6.51099e-011
1963  ,-2.91453e-007  ,9.59491e-008  ,9.66402e-008  ,3.42034e-011  ,8.66609e-009  ,-3.23391e-011
1964  ,-2.91352e-007  ,9.58059e-008  ,9.68164e-008  ,-1.49580e-011  ,8.62678e-009  ,-8.73836e-012
1965  ,-2.86058e-007  ,9.43106e-008  ,9.44797e-008  ,-7.57859e-011  ,-4.33907e-009  ,4.34173e-011
1966  ,-2.86708e-007  ,9.45691e-008  ,9.46891e-008  ,9.29611e-013  ,-3.65738e-009  ,1.49853e-011
1967  ,-2.86777e-007  ,9.46189e-008  ,9.46955e-008  ,-5.26854e-011  ,-2.70779e-009  ,-4.76957e-011
1968  ,-2.85988e-007  ,9.43349e-008  ,9.44354e-008  ,-4.71798e-011  ,-2.67614e-009  ,-1.84108e-011
1969  ,-2.93554e-007  ,9.63287e-008  ,9.79782e-008  ,-1.11708e-011  ,-2.58230e-009  ,6.69019e-011
1970  ,-2.86611e-007  ,9.45053e-008  ,9.46748e-008  ,-4.25832e-011  ,-4.01522e-009  ,2.93337e-011
1971  ,-2.86468e-007  ,9.44930e-008  ,9.46258e-008  ,-3.66638e-011  ,-3.44390e-009  ,8.13994e-013
1972  ,-2.93115e-007  ,9.59233e-008  ,9.83721e-008  ,-9.33050e-011  ,2.28015e-009  ,5.86642e-011
1973  ,-2.93476e-007  ,9.62484e-008  ,9.80363e-008  ,-2.54095e-011  ,-2.30311e-009  ,6.54320e-012
1974  ,-2.89339e-007  ,1.03123e-007  ,7.99556e-008  ,1.09501e-013  ,2.16156e-009  ,-1.51091e-011
1975  ,-2.89628e-007  ,1.02895e-007  ,8.06932e-008  ,1.22441e-011  ,2.43351e-009  ,5.59181e-011
1976  ,-2.90522e-007  ,1.02476e-007  ,8.24589e-008  ,6.90867e-012  ,2.08049e-009  ,-1.34549e-011
1977  ,-2.90248e-007  ,1.02660e-007  ,8.19002e-008  ,3.81586e-011  ,2.17884e-009  ,1.55317e-011
1978  ,-2.91225e-007  ,1.02007e-007  ,8.41054e-008  ,-4.27813e-011  ,1.56591e-009  ,-4.58141e-011
1979  ,-2.90898e-007  ,9.54149e-008  ,9.71895e-008  ,-6.34752e-012  ,8.34384e-009  ,3.84057e-011
1980  ,-2.91187e-007  ,9.55560e-008  ,9.71767e-008  ,-5.19455e-012  ,8.26974e-009  ,-5.03336e-011
1981  ,-2.91055e-007  ,9.53589e-008  ,9.74279e-008  ,1.71227e-011  ,7.69642e-009  ,-1.76439e-011
1982  ,-2.90913e-007  ,9.55089e-008  ,9.69712e-008  ,-6.08444e-011  ,8.62660e-009  ,-1.89884e-011
1983  ,-2.90921e-007  ,9.54982e-008  ,9.69936e-008  ,-3.47561e-011  ,8.65159e-009  ,-2.17566e-012
1984  ,-2.91561e-007  ,9.56465e-008  ,9.73956e-008  ,6.20449e-011  ,7.83594e-009  ,5.75733e-011
1985  ,-2.91180e-007  ,9.54540e-008  ,9.74362e-008  ,3.97740e-012  ,7.74618e-009  ,-4.87163e-013
1986  ,-2.91123e-007  ,9.54275e-008  ,9.73847e-008  ,5.78370e-012  ,7.84434e-009  ,-4.42285e-011
1987  ,-2.91465e-007  ,9.54545e-008  ,9.76642e-008  ,7.40791e-012  ,7.32141e-009  ,8.45277e-012
1988  ,-2.91585e-007  ,9.56570e-008  ,9.73658e-008  ,6.38254e-011  ,7.88557e-009  ,2.26305e-011
1989  ,-2.92510e-007  ,9.63880e-008  ,9.67953e-008  ,-6.54869e-011  ,7.34548e-009  ,-8.63311e-011
1990  ,-2.92987e-007  ,9.66156e-008  ,9.68279e-008  ,-2.78629e-011  ,6.59463e-009  ,7.47451e-012
1991  ,-2.92618e-007  ,9.64585e-008  ,9.67707e-008  ,9.05243e-011  ,7.39427e-009  ,2.15018e-011
1992  ,-2.91550e-007  ,9.60226e-008  ,9.65733e-008  ,-2.45897e-012  ,8.58670e-009  ,-1.35653e-011
1993  ,-2.91948e-007  ,9.60560e-008  ,9.69197e-008  ,2.41104e-011  ,7.96402e-009  ,5.25356e-011
1994  ,-2.91833e-007  ,9.59825e-008  ,9.69801e-008  ,-1.19990e-011  ,8.08184e-009  ,-1.51711e-011
1995  ,-2.91896e-007  ,9.59656e-008  ,9.70236e-008  ,-1.14181e-011  ,8.04115e-009  ,-1.77701e-011
1996  ,-2.91570e-007  ,9.58557e-008  ,9.69474e-008  ,-1.96081e-012  ,8.37932e-009  ,4.73018e-011
1997  ,-2.92560e-007  ,9.58706e-008  ,9.79290e-008  ,5.12957e-011  ,5.81881e-009  ,-4.30397e-011
1998  ,-2.92637e-007  ,9.59714e-008  ,9.77631e-008  ,-7.26522e-011  ,6.03273e-009  ,-3.59117e-011
1999  ,-2.92268e-007  ,9.58171e-008  ,9.77046e-008  ,6.13299e-011  ,6.62984e-009  ,1.30432e-012
2000  ,-2.92768e-007  ,9.58585e-008  ,9.81515e-008  ,3.57013e-011  ,4.69918e-009  ,-4.56018e-012
2001  ,-2.75385e-007  ,1.08874e-007  ,5.43658e-008  ,-9.49206e-012  ,-2.52153e-008  ,7.98319e-012
2002  ,-2.75868e-007  ,1.08503e-007  ,5.55797e-008  ,-9.36765e-011  ,-2.45893e-008  ,-2.55432e-011
