19:31, Friday, January 18, 2019
Study name:Static 1 hex diamond tension
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
241  ,3.05229e-003  ,1.48862e-005  ,1.47972e-002  ,1.51088e-002
242  ,3.26351e-003  ,1.20959e-005  ,1.48964e-002  ,1.52497e-002
243  ,3.46825e-003  ,9.27523e-006  ,1.50142e-002  ,1.54096e-002
244  ,3.63692e-003  ,5.89996e-006  ,1.51409e-002  ,1.55716e-002
245  ,3.65970e-003  ,3.89280e-006  ,1.51811e-002  ,1.56160e-002
246  ,3.63649e-003  ,2.41724e-006  ,1.51954e-002  ,1.56245e-002
247  ,3.58799e-003  ,1.65725e-006  ,1.51918e-002  ,1.56098e-002
248  ,3.54419e-003  ,-5.64511e-006  ,1.51842e-002  ,1.55923e-002
249  ,3.54639e-003  ,1.27258e-005  ,1.51856e-002  ,1.55942e-002
250  ,3.58874e-003  ,6.92634e-006  ,1.51912e-002  ,1.56093e-002
251  ,3.63655e-003  ,7.88718e-006  ,1.51945e-002  ,1.56236e-002
252  ,3.65951e-003  ,8.26153e-006  ,1.51801e-002  ,1.56150e-002
253  ,3.63645e-003  ,8.96174e-006  ,1.51403e-002  ,1.55709e-002
254  ,3.46813e-003  ,1.01518e-005  ,1.50133e-002  ,1.54087e-002
255  ,3.26321e-003  ,1.09336e-005  ,1.48953e-002  ,1.52486e-002
256  ,3.05196e-003  ,1.16205e-005  ,1.47961e-002  ,1.51075e-002
257  ,2.85977e-003  ,1.26895e-005  ,1.47419e-002  ,1.50167e-002
258  ,2.81907e-003  ,1.29908e-005  ,1.47594e-002  ,1.50263e-002
259  ,2.82398e-003  ,1.32559e-005  ,1.48010e-002  ,1.50680e-002
260  ,2.85685e-003  ,1.31590e-005  ,1.48571e-002  ,1.51292e-002
261  ,5.26751e-002  ,-1.33086e-004  ,1.33109e-003  ,5.26921e-002
262  ,5.26768e-002  ,-1.27660e-004  ,1.33172e-003  ,5.26938e-002
263  ,5.20638e-002  ,-1.18046e-004  ,1.59590e-003  ,5.20884e-002
264  ,5.12568e-002  ,-1.18091e-004  ,1.98473e-003  ,5.12953e-002
265  ,5.01949e-002  ,-1.15914e-004  ,2.51955e-003  ,5.02583e-002
