19:54, Friday, January 18, 2019
Study name:Static 3 hex diamond torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
126  ,-2.87553e-004  ,3.42478e-005  ,1.51734e-004  ,3.20409e-004  ,-7.19614e-004  ,2.34806e-004
127  ,1.64548e-004  ,-8.59741e-005  ,-5.03673e-005  ,1.40596e-005  ,3.61449e-004  ,2.25805e-004
128  ,-5.81704e-006  ,-7.51754e-005  ,4.23624e-005  ,2.49493e-004  ,-8.05516e-005  ,4.36285e-004
129  ,-1.04277e-005  ,-2.09785e-005  ,2.87574e-005  ,4.44356e-005  ,1.43206e-005  ,-1.01786e-005
130  ,9.70186e-006  ,-8.14697e-006  ,8.91920e-006  ,-1.30680e-005  ,-4.43519e-006  ,-1.18919e-005
131  ,-3.12206e-007  ,2.57060e-008  ,1.53642e-005  ,-4.10458e-005  ,-2.56401e-005  ,-4.47897e-005
132  ,7.17724e-005  ,3.10973e-005  ,-8.35738e-005  ,-1.51917e-004  ,2.10957e-005  ,-4.75792e-005
133  ,4.53320e-005  ,1.71513e-005  ,-5.33990e-005  ,-7.44013e-005  ,4.09812e-005  ,-2.76207e-005
134  ,-4.07557e-005  ,-1.83699e-005  ,6.62825e-005  ,3.36854e-005  ,2.78039e-006  ,5.74402e-007
135  ,-7.25324e-005  ,-4.38293e-005  ,1.03871e-004  ,1.29668e-004  ,3.75220e-005  ,-2.26432e-005
136  ,-5.15137e-005  ,-2.10055e-005  ,5.58847e-005  ,9.08897e-005  ,5.71973e-005  ,-7.54961e-005
137  ,3.34056e-005  ,3.77851e-006  ,-1.14924e-005  ,-8.37920e-005  ,-3.13882e-005  ,-9.80867e-006
138  ,-6.23144e-006  ,-1.19807e-005  ,2.20851e-005  ,1.72432e-005  ,9.66814e-006  ,-2.45753e-005
139  ,2.40417e-005  ,1.03513e-005  ,8.69855e-006  ,-1.12664e-004  ,-1.02884e-004  ,6.69240e-005
140  ,-5.19965e-005  ,4.35517e-006  ,1.76440e-005  ,1.16270e-004  ,8.32983e-005  ,-7.25828e-005
141  ,-2.10495e-005  ,-1.04126e-005  ,2.56641e-005  ,3.81515e-005  ,1.86050e-005  ,-2.09043e-005
142  ,7.23733e-006  ,1.62518e-006  ,8.32615e-007  ,-3.33444e-005  ,-2.98670e-006  ,-7.95725e-006
143  ,-7.92066e-005  ,1.37348e-005  ,3.06238e-005  ,1.28330e-004  ,1.54018e-005  ,2.11470e-005
144  ,3.36227e-004  ,-9.18183e-005  ,-1.09008e-004  ,-2.83422e-004  ,-4.38650e-005  ,7.21163e-005
145  ,-6.82302e-005  ,-1.84395e-006  ,3.08277e-005  ,1.41492e-004  ,4.54087e-006  ,1.90021e-005
146  ,-4.25774e-004  ,8.68204e-005  ,1.46018e-004  ,4.48030e-004  ,4.56094e-005  ,-2.27804e-005
147  ,-5.94218e-004  ,1.30249e-004  ,1.96600e-004  ,4.95237e-004  ,2.03765e-004  ,-6.20494e-006
148  ,-1.16250e-003  ,2.98758e-004  ,3.62489e-004  ,1.13117e-003  ,2.63668e-004  ,-1.01181e-004
149  ,-6.20646e-005  ,3.79041e-005  ,3.87083e-006  ,-5.21965e-005  ,1.36414e-005  ,3.48870e-005
150  ,1.18795e-005  ,-3.82764e-005  ,2.21381e-006  ,1.70393e-004  ,-2.45312e-005  ,-1.58798e-004
151  ,-7.28416e-004  ,1.76550e-004  ,2.54865e-004  ,6.68383e-004  ,3.91229e-005  ,-3.64330e-006
152  ,7.20761e-004  ,-1.72505e-004  ,-2.48306e-004  ,-7.33771e-004  ,9.11720e-005  ,-2.24503e-005
153  ,-5.71921e-004  ,1.30399e-004  ,1.77763e-004  ,6.32946e-004  ,1.57936e-005  ,-9.10378e-005
154  ,-8.31433e-004  ,2.39280e-004  ,2.60426e-004  ,6.30428e-004  ,-7.73120e-005  ,2.27149e-005
155  ,5.60460e-004  ,-1.75267e-004  ,-1.47659e-004  ,-3.87094e-004  ,-6.41084e-005  ,-9.71416e-005
156  ,7.04979e-004  ,-2.23919e-004  ,-1.70435e-004  ,-5.77294e-004  ,8.42574e-005  ,2.61105e-004
157  ,-6.19402e-005  ,2.93153e-005  ,2.96913e-005  ,-7.01652e-005  ,1.63968e-004  ,4.87449e-004
158  ,1.06223e-003  ,-2.90922e-004  ,-3.59108e-004  ,-7.41940e-004  ,-2.16741e-004  ,9.36175e-005
159  ,7.71381e-004  ,-2.60143e-004  ,-1.77308e-004  ,-5.78424e-004  ,7.19499e-005  ,-1.15652e-004
160  ,3.25150e-006  ,3.72998e-006  ,-9.35556e-006  ,5.49615e-007  ,1.75164e-006  ,2.91728e-006
161  ,-7.65460e-004  ,2.09770e-004  ,1.71273e-004  ,7.64867e-004  ,-1.54329e-004  ,-3.90086e-005
162  ,-4.05681e-004  ,8.18534e-005  ,1.62980e-004  ,6.28019e-004  ,8.17967e-005  ,5.63712e-006
163  ,-2.27218e-004  ,5.58885e-008  ,8.86369e-005  ,5.30747e-004  ,1.81454e-004  ,-1.14252e-004
164  ,1.80309e-004  ,-1.37824e-004  ,9.87988e-005  ,-7.63244e-005  ,6.76307e-004  ,1.62376e-004
165  ,-3.87114e-005  ,2.31438e-005  ,7.88416e-006  ,-1.64914e-004  ,-1.20481e-004  ,-4.11086e-004
166  ,-1.08514e-004  ,2.15443e-005  ,3.35301e-005  ,1.25455e-004  ,-4.80498e-005  ,5.43864e-005
167  ,3.89466e-004  ,-1.71320e-004  ,-6.35376e-005  ,1.52827e-004  ,3.69988e-004  ,2.09609e-004
168  ,-2.56559e-004  ,1.74341e-004  ,-9.61304e-005  ,-1.63429e-004  ,-7.72628e-004  ,1.63825e-004
169  ,3.35668e-004  ,-2.52556e-005  ,-1.39961e-004  ,-5.28180e-004  ,8.10036e-004  ,-3.90690e-004
170  ,-1.64940e-004  ,6.38392e-005  ,7.15993e-005  ,2.92085e-005  ,-3.08711e-004  ,-1.23316e-004
171  ,-5.41927e-004  ,3.33226e-005  ,2.77298e-004  ,7.90892e-004  ,-6.43097e-004  ,2.96788e-004
172  ,1.35276e-004  ,9.20401e-007  ,-4.91264e-005  ,-4.63646e-004  ,2.87675e-004  ,-2.95290e-004
173  ,-3.87432e-008  ,-6.81334e-007  ,1.81893e-006  ,1.48423e-006  ,2.41330e-006  ,2.98214e-006
174  ,1.61573e-004  ,2.30694e-007  ,-8.81449e-005  ,-2.27971e-004  ,2.39029e-004  ,1.20080e-006
175  ,-3.73160e-004  ,4.14263e-005  ,1.50097e-004  ,4.70352e-004  ,-7.83643e-004  ,2.55189e-004
176  ,-1.90273e-004  ,-2.95600e-005  ,1.18995e-004  ,2.67209e-004  ,-1.44769e-004  ,2.77930e-004
177  ,6.33956e-004  ,-1.79849e-004  ,-2.23610e-004  ,-4.01921e-004  ,-1.57756e-006  ,-1.97602e-007
178  ,1.35554e-005  ,-6.61151e-006  ,-3.24029e-006  ,-1.12237e-005  ,1.24103e-006  ,1.09992e-006
179  ,6.89966e-004  ,-5.89422e-005  ,-2.91274e-004  ,-1.10909e-003  ,1.12603e-004  ,5.99994e-005
180  ,1.31003e-003  ,-3.72268e-004  ,-4.61202e-004  ,-8.04433e-004  ,5.61627e-007  ,-6.11714e-007
181  ,-6.36105e-004  ,1.77448e-004  ,2.24834e-004  ,3.97000e-004  ,1.66300e-006  ,1.04229e-006
182  ,-1.91632e-003  ,5.38480e-004  ,6.78480e-004  ,1.18960e-003  ,5.07107e-007  ,-4.60486e-007
183  ,2.41922e-004  ,-6.88688e-005  ,-8.51009e-005  ,1.01413e-004  ,5.53230e-004  ,2.03157e-004
184  ,-4.21930e-004  ,7.26762e-005  ,1.86162e-004  ,4.29567e-004  ,1.02887e-003  ,-4.73289e-004
185  ,1.25148e-004  ,-1.09437e-005  ,-5.02051e-005  ,-2.04611e-004  ,-3.30420e-004  ,2.63954e-004
186  ,-7.09441e-005  ,-1.68170e-005  ,4.59554e-005  ,1.58330e-004  ,-2.09125e-004  ,1.94923e-004
187  ,2.52696e-004  ,4.24778e-005  ,-1.40979e-004  ,-5.79829e-004  ,2.72976e-007  ,8.58657e-005
188  ,-2.23316e-004  ,1.08063e-004  ,6.52930e-005  ,-1.17528e-004  ,4.66642e-004  ,3.38129e-004
189  ,-1.72459e-004  ,5.55081e-005  ,6.55303e-005  ,4.42021e-005  ,3.96088e-004  ,3.18573e-005
190  ,1.83944e-004  ,-6.41251e-005  ,-6.42625e-005  ,-3.03234e-005  ,-4.23797e-004  ,-6.60151e-005
191  ,4.67384e-006  ,3.78920e-006  ,-8.75682e-006  ,-6.25775e-006  ,2.87658e-006  ,5.11025e-006
192  ,-4.98087e-006  ,-1.41899e-006  ,6.29467e-006  ,5.26819e-006  ,-2.80464e-006  ,9.26827e-006
193  ,6.57408e-006  ,1.65872e-006  ,-8.69390e-006  ,-7.18202e-006  ,1.02720e-006  ,6.32024e-006
194  ,-1.33309e-005  ,-6.43417e-006  ,2.16895e-005  ,1.49212e-005  ,-1.26873e-005  ,1.67487e-005
195  ,5.89847e-007  ,6.85128e-006  ,-6.66953e-006  ,-1.18872e-005  ,3.25049e-006  ,1.65951e-005
196  ,-3.63883e-006  ,1.03611e-005  ,-4.70482e-006  ,-1.62729e-005  ,8.39638e-006  ,2.99620e-005
197  ,-1.39272e-005  ,7.10619e-006  ,1.18316e-005  ,-3.69636e-006  ,1.12039e-005  ,3.30445e-005
198  ,9.62377e-007  ,1.34660e-006  ,-2.10572e-006  ,6.13846e-006  ,-2.61283e-006  ,-9.37252e-006
199  ,-1.10126e-004  ,3.30655e-005  ,4.14919e-005  ,7.79849e-005  ,2.79526e-004  ,-1.22520e-005
200  ,5.29330e-005  ,2.29623e-005  ,-4.03906e-005  ,-1.48162e-004  ,-1.65391e-004  ,1.96183e-004
201  ,-5.35413e-007  ,5.92891e-008  ,-7.22830e-007  ,8.04813e-006  ,-8.99061e-008  ,-7.46066e-006
202  ,-3.53461e-006  ,1.81667e-006  ,8.93379e-007  ,3.15177e-006  ,-4.73714e-008  ,-2.02045e-006
203  ,-9.49763e-007  ,3.89674e-007  ,-6.72999e-008  ,5.65015e-007  ,-2.42387e-007  ,1.07084e-006
204  ,3.54658e-004  ,-1.02911e-004  ,-8.82806e-005  ,5.16114e-005  ,-1.69114e-004  ,-2.87687e-004
205  ,-2.87622e-004  ,5.98902e-005  ,5.83115e-005  ,-1.42495e-005  ,2.10924e-005  ,-5.13432e-004
206  ,3.38600e-004  ,-9.45669e-005  ,-7.72901e-005  ,-5.10074e-005  ,-2.86649e-004  ,-2.06232e-004
207  ,-1.08877e-003  ,3.70208e-004  ,3.08550e-004  ,2.76393e-005  ,1.58726e-003  ,-3.29721e-004
