19:26, Friday, January 18, 2019
Study name:Static 3 hex torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
127  ,-1.79248e-005  ,2.45187e-006  ,5.50892e-006  ,2.97764e-005  ,1.30836e-005  ,-1.03024e-005
128  ,-1.68129e-006  ,6.61251e-006  ,-1.06022e-006  ,-1.44689e-005  ,-1.64800e-006  ,-1.89285e-007
129  ,3.70340e-007  ,7.20412e-006  ,-3.25127e-006  ,-2.08333e-005  ,2.67675e-006  ,-4.84968e-006
130  ,4.76233e-004  ,-4.13823e-005  ,-2.13964e-004  ,-6.95407e-004  ,6.17165e-009  ,-5.40550e-007
131  ,-1.29393e-005  ,2.57870e-006  ,4.83111e-006  ,1.43579e-005  ,-5.54080e-006  ,2.79914e-006
132  ,-1.50867e-005  ,4.19357e-006  ,5.25668e-006  ,1.72722e-005  ,3.01225e-007  ,-6.30458e-007
133  ,1.58825e-005  ,7.41171e-006  ,-1.04976e-005  ,-4.62736e-005  ,8.03194e-006  ,-7.38029e-006
134  ,3.63404e-004  ,-7.07342e-005  ,-1.40277e-004  ,-3.86163e-004  ,2.05312e-006  ,9.56495e-006
135  ,3.58684e-004  ,-6.94497e-005  ,-1.42537e-004  ,-3.86407e-004  ,3.57820e-006  ,1.41816e-006
136  ,1.13287e-003  ,-2.22212e-004  ,-4.48707e-004  ,-1.20427e-003  ,-6.30338e-007  ,-1.28137e-007
137  ,3.90915e-004  ,-7.99509e-005  ,-1.54193e-004  ,-3.74136e-004  ,6.46191e-006  ,-1.28266e-006
138  ,-3.64318e-004  ,6.74008e-005  ,1.48171e-004  ,4.00107e-004  ,1.02870e-005  ,-1.02628e-005
139  ,-1.16083e-003  ,2.27309e-004  ,4.60534e-004  ,1.22970e-003  ,1.59745e-005  ,-3.20687e-006
140  ,-3.64458e-006  ,-5.50774e-006  ,1.18425e-006  ,2.76440e-005  ,-6.49553e-006  ,2.19048e-005
141  ,2.85631e-006  ,3.47318e-006  ,-5.03431e-006  ,-6.85873e-006  ,2.37872e-006  ,-5.27979e-006
142  ,-1.79522e-005  ,2.92420e-006  ,7.00819e-006  ,2.33521e-005  ,4.39833e-006  ,-6.76666e-006
143  ,4.62128e-006  ,6.31929e-006  ,-7.28597e-006  ,-1.92775e-005  ,-4.14365e-007  ,8.62381e-006
144  ,2.76000e-005  ,5.61557e-006  ,-1.49904e-005  ,-6.91498e-005  ,-8.76249e-006  ,6.18409e-006
145  ,-3.08527e-007  ,5.31105e-006  ,-8.72501e-007  ,-1.66453e-005  ,1.07076e-006  ,-5.93590e-006
146  ,-1.16330e-005  ,4.90463e-006  ,2.65963e-006  ,7.03453e-006  ,4.28403e-006  ,-1.16575e-005
147  ,-4.78488e-006  ,5.17945e-006  ,-9.47450e-007  ,-4.03444e-006  ,9.23216e-006  ,-3.98047e-006
148  ,-1.47073e-004  ,-7.39845e-006  ,7.34862e-005  ,2.77109e-004  ,8.70209e-006  ,7.75269e-006
149  ,-1.46750e-004  ,-1.52726e-005  ,7.98219e-005  ,2.83424e-004  ,6.10786e-006  ,2.87487e-006
150  ,1.59942e-004  ,5.30816e-006  ,-8.15430e-005  ,-2.91422e-004  ,-1.67329e-006  ,4.11681e-006
151  ,4.74776e-004  ,1.46704e-005  ,-2.41060e-004  ,-8.57856e-004  ,-1.78031e-005  ,1.25603e-005
152  ,-4.66200e-004  ,-1.42895e-005  ,2.36483e-004  ,8.39838e-004  ,2.01080e-005  ,-9.31770e-006
153  ,4.73857e-004  ,1.55546e-005  ,-2.42136e-004  ,-8.49774e-004  ,-2.90575e-005  ,2.59812e-005
154  ,6.01317e-005  ,1.51155e-005  ,-3.93904e-005  ,-1.50834e-004  ,-1.77154e-004  ,2.04188e-004
155  ,2.33016e-004  ,-9.78546e-006  ,-1.16513e-004  ,-3.69008e-004  ,-6.28684e-004  ,4.03993e-004
156  ,-6.32880e-005  ,-1.08328e-005  ,3.63657e-005  ,1.45802e-004  ,1.89175e-004  ,-1.92237e-004
157  ,-2.35437e-004  ,1.90416e-005  ,1.03601e-004  ,3.56111e-004  ,6.53411e-004  ,-3.89276e-004
158  ,1.51527e-004  ,-8.82747e-005  ,-2.85402e-005  ,3.39802e-005  ,-3.58648e-004  ,-2.08451e-004
159  ,2.74730e-004  ,-5.68981e-005  ,-1.00548e-004  ,-2.88257e-004  ,-7.38169e-004  ,2.24141e-004
160  ,1.17955e-006  ,3.87185e-006  ,-4.38631e-006  ,-7.18794e-006  ,-6.28633e-006  ,-2.78723e-006
161  ,-6.68426e-007  ,1.84152e-006  ,-5.67197e-007  ,-3.34540e-006  ,-7.79564e-006  ,3.30725e-006
162  ,-5.08714e-006  ,4.48782e-006  ,1.37489e-007  ,-6.73741e-007  ,3.49845e-006  ,-1.17235e-005
163  ,3.35681e-007  ,2.46078e-006  ,-5.05154e-006  ,1.59711e-006  ,2.66994e-006  ,-1.26753e-005
164  ,-7.83951e-007  ,1.44098e-006  ,-1.94631e-006  ,9.29086e-007  ,4.38392e-006  ,-7.49836e-006
165  ,2.05226e-006  ,1.59916e-006  ,-1.75601e-006  ,-6.87022e-006  ,-1.98815e-005  ,1.20394e-005
166  ,-3.88219e-006  ,1.52309e-006  ,1.98069e-006  ,3.19850e-007  ,4.21336e-006  ,-5.79717e-006
167  ,-3.47718e-004  ,1.19235e-004  ,8.63273e-005  ,-2.62175e-005  ,1.60517e-004  ,-2.18612e-004
168  ,-8.59668e-005  ,1.16786e-005  ,7.04611e-005  ,3.07094e-004  ,8.94803e-005  ,-6.39463e-004
169  ,-9.70043e-004  ,3.44111e-004  ,2.91697e-004  ,7.05355e-006  ,3.42052e-004  ,-2.39002e-004
170  ,-9.60023e-004  ,3.28847e-004  ,2.77219e-004  ,1.02054e-004  ,1.42635e-003  ,-2.88436e-004
171  ,2.73508e-004  ,-8.57276e-005  ,-6.33510e-005  ,-1.81531e-005  ,-2.09528e-004  ,-2.10027e-004
172  ,5.06468e-004  ,-1.44170e-004  ,-1.90473e-004  ,-3.05367e-005  ,-9.10578e-004  ,-9.20398e-005
173  ,3.43326e-004  ,-1.16410e-004  ,-1.16659e-004  ,-2.00012e-004  ,-3.99271e-004  ,-2.07572e-004
174  ,-1.74140e-004  ,3.86771e-005  ,5.76366e-005  ,2.25168e-004  ,4.90067e-004  ,-1.65174e-004
175  ,-2.34811e-005  ,5.10814e-005  ,-1.95524e-006  ,-1.40322e-004  ,7.44321e-007  ,2.89450e-004
176  ,-1.05370e-004  ,4.81604e-005  ,2.46131e-005  ,6.50707e-005  ,2.23272e-004  ,1.54609e-005
177  ,4.37789e-006  ,4.19033e-005  ,-2.77726e-005  ,-9.74422e-005  ,-6.39080e-005  ,9.92866e-005
178  ,1.52559e-004  ,1.70609e-005  ,-7.19603e-005  ,-3.11803e-004  ,-4.00804e-004  ,2.73703e-004
179  ,2.45012e-005  ,1.61084e-005  ,-1.54471e-005  ,-1.03886e-004  ,-1.05311e-004  ,1.34518e-004
180  ,4.21910e-004  ,-1.04897e-004  ,-1.52964e-004  ,-3.58653e-004  ,-1.04374e-003  ,3.90784e-004
181  ,-1.57216e-004  ,5.38848e-005  ,5.79162e-005  ,3.06091e-005  ,3.60299e-004  ,4.85367e-005
182  ,1.28317e-004  ,-1.72743e-005  ,-6.48728e-005  ,-1.86714e-004  ,-3.10025e-004  ,2.54163e-004
183  ,2.79650e-004  ,-2.02282e-005  ,-1.27640e-004  ,-4.19886e-004  ,7.32430e-007  ,-4.84123e-007
184  ,-4.52301e-004  ,1.35134e-004  ,1.60774e-004  ,2.20541e-004  ,1.07866e-003  ,-1.26381e-004
185  ,-6.38841e-005  ,-2.50583e-005  ,3.18512e-005  ,3.43342e-004  ,2.16534e-004  ,-5.81815e-004
186  ,-4.13750e-004  ,9.49801e-005  ,1.64071e-004  ,3.67175e-004  ,9.97540e-004  ,-3.99090e-004
187  ,-4.84405e-006  ,2.65784e-006  ,-2.49824e-007  ,3.28502e-006  ,-1.04454e-005  ,9.78380e-007
188  ,-6.80970e-005  ,9.47617e-006  ,2.81688e-005  ,9.39863e-005  ,-1.16297e-006  ,-4.91508e-007
189  ,-4.05812e-006  ,6.04894e-006  ,-2.65574e-007  ,-1.13860e-005  ,-2.34707e-006  ,-5.79366e-006
190  ,-2.73292e-006  ,4.43309e-006  ,2.69478e-007  ,-9.43165e-006  ,1.52607e-006  ,-7.00453e-006
191  ,-2.30296e-006  ,4.00574e-006  ,5.52241e-007  ,-8.62219e-006  ,4.20775e-006  ,-9.13082e-006
192  ,-7.01434e-006  ,3.36737e-006  ,-3.79741e-006  ,1.51460e-005  ,-2.71113e-005  ,1.53699e-005
193  ,3.72212e-005  ,1.09765e-005  ,-2.56752e-005  ,-9.98442e-005  ,1.27045e-004  ,-1.00210e-004
194  ,7.29622e-005  ,1.29031e-006  ,-3.40146e-005  ,-1.36146e-004  ,2.31634e-004  ,-1.25988e-004
195  ,1.23698e-005  ,1.13763e-005  ,-1.17644e-005  ,-5.15837e-005  ,5.00245e-005  ,-7.23459e-005
196  ,4.68760e-005  ,-2.39602e-005  ,-1.07777e-005  ,-1.84587e-005  ,1.20755e-004  ,3.95272e-005
