19:59, Thursday, January 17, 2019
Study name:Static 3 Filled Torsion
Units: N/m^2
Selected reference : Front Plane
Node  ,SX  ,SY  ,SZ  ,TXY  ,TXZ  ,TYZ
13017  ,-1.46522e+006  ,-1.83724e+004  ,1.43025e+005  ,1.00400e+005  ,7.80029e+005  ,-2.16182e+004
13018  ,-8.78893e+005  ,1.05129e+005  ,3.21999e+005  ,6.78152e+004  ,6.35790e+005  ,-6.51725e+004
13019  ,-1.01409e+006  ,-5.56448e+004  ,2.08467e+005  ,3.58420e+004  ,6.93058e+005  ,-2.88078e+004
13020  ,-6.83882e+005  ,1.31959e+004  ,1.78190e+005  ,2.70724e+004  ,6.55110e+005  ,-5.91325e+004
13021  ,-2.61945e+005  ,8.47760e+003  ,4.93394e+005  ,-9.55462e+002  ,5.60992e+005  ,-5.20057e+004
13022  ,-1.12466e+005  ,-1.10040e+004  ,8.84614e+004  ,-1.33254e+003  ,2.42133e+005  ,-2.29099e+004
13023  ,-2.10736e+005  ,1.54690e+004  ,3.97029e+005  ,-6.56286e+003  ,4.88269e+005  ,-5.03561e+004
13024  ,-2.38542e+005  ,3.71984e+004  ,5.50794e+005  ,6.11755e+003  ,5.76940e+005  ,-1.06362e+005
13025  ,-3.00812e+005  ,1.77261e+004  ,4.98631e+005  ,2.46364e+004  ,5.69285e+005  ,-5.15374e+004
13026  ,-3.08388e+005  ,2.02459e+004  ,4.35305e+005  ,-2.08021e+003  ,5.59182e+005  ,-4.73784e+004
13027  ,-3.90023e+005  ,3.47485e+003  ,4.93509e+005  ,-1.95009e+004  ,5.78033e+005  ,-3.87973e+004
13028  ,-1.41135e+005  ,1.04687e+003  ,9.41763e+004  ,-1.68563e+004  ,2.62632e+005  ,-4.22401e+004
13029  ,-4.70833e+005  ,-2.14650e+004  ,1.91477e+005  ,4.18544e+004  ,6.10162e+005  ,-6.11233e+004
13030  ,-2.93656e+005  ,-9.04522e+003  ,3.64412e+005  ,-3.68334e+003  ,5.17837e+005  ,-3.17360e+004
13031  ,-2.94826e+005  ,-2.02398e+004  ,2.12136e+005  ,1.23174e+004  ,5.02927e+005  ,-6.06433e+004
13032  ,-3.92418e+005  ,1.28596e+003  ,3.44675e+005  ,1.68240e+004  ,5.53721e+005  ,-5.02679e+004
13033  ,-4.68003e+005  ,6.03515e+003  ,7.82630e+005  ,1.61933e+004  ,4.40913e+005  ,-3.81410e+004
13034  ,-7.26617e+005  ,6.88279e+004  ,7.02967e+005  ,3.09330e+004  ,5.03748e+005  ,-3.14349e+004
13035  ,-7.59447e+005  ,-2.27604e+004  ,6.80891e+005  ,4.52506e+004  ,5.01092e+005  ,-3.05783e+004
13036  ,-7.70081e+005  ,1.93038e+004  ,6.02336e+005  ,4.19286e+004  ,5.59441e+005  ,-3.92702e+004
13037  ,-7.22244e+005  ,7.31527e+003  ,6.77097e+005  ,1.10008e+004  ,5.28094e+005  ,-2.50950e+004
13038  ,-5.84219e+005  ,-8.49395e+003  ,7.01698e+005  ,4.68340e+004  ,4.91083e+005  ,-3.34651e+004
13039  ,-6.65278e+005  ,6.04190e+004  ,6.49881e+005  ,2.08515e+004  ,5.63424e+005  ,-3.87336e+004
13040  ,-7.08770e+005  ,3.93363e+004  ,6.38141e+005  ,1.11813e+004  ,5.54330e+005  ,-2.04471e+004
13041  ,-5.60079e+005  ,-4.48735e+004  ,6.50103e+005  ,3.14746e+004  ,5.29166e+005  ,-3.43949e+004
13042  ,-7.76714e+005  ,-1.54603e+004  ,4.78184e+005  ,4.14185e+004  ,6.10572e+005  ,-4.71040e+004
13043  ,-7.11260e+005  ,3.13827e+004  ,5.88465e+005  ,-5.51190e+003  ,5.83098e+005  ,-2.77568e+004
13044  ,-5.86887e+005  ,-5.97827e+004  ,5.91578e+005  ,5.15496e+004  ,5.74279e+005  ,-4.69783e+004
13045  ,-6.91680e+005  ,1.35603e+004  ,4.42381e+005  ,3.85892e+004  ,6.13724e+005  ,-3.54892e+004
13046  ,-7.25019e+005  ,2.38345e+004  ,5.03916e+005  ,4.45421e+003  ,6.06644e+005  ,-3.16239e+004
13047  ,-4.76693e+005  ,1.13504e+005  ,5.27410e+005  ,5.25667e+003  ,6.17229e+005  ,-6.85614e+004
13048  ,-5.54275e+005  ,-5.07675e+004  ,5.35666e+005  ,2.93505e+004  ,5.96048e+005  ,-4.42779e+004
13049  ,-7.25428e+005  ,4.05207e+004  ,4.11296e+005  ,6.24371e+003  ,6.28414e+005  ,-4.64254e+004
13050  ,-6.87730e+005  ,-3.26258e+004  ,3.08378e+005  ,1.68655e+004  ,6.24882e+005  ,-3.12256e+004
13051  ,-5.42782e+005  ,-4.03712e+004  ,4.41568e+005  ,1.44551e+004  ,6.02885e+005  ,-3.74630e+004
13052  ,-5.15438e+005  ,6.27623e+002  ,4.13807e+005  ,1.83727e+004  ,5.94963e+005  ,-3.68369e+004
13053  ,-5.93278e+005  ,-1.01887e+004  ,4.41407e+005  ,5.75289e+004  ,6.23300e+005  ,-4.06409e+004
13054  ,-6.45681e+005  ,5.05111e+004  ,3.15386e+005  ,2.24860e+004  ,6.16854e+005  ,-4.80708e+004
13055  ,-5.38963e+005  ,2.72411e+004  ,2.48776e+005  ,2.37467e+004  ,6.20202e+005  ,-3.66440e+004
13056  ,-4.53762e+005  ,-4.59604e+004  ,3.65178e+005  ,2.13609e+004  ,5.70005e+005  ,-4.40511e+004
13057  ,-4.29986e+005  ,7.67926e+003  ,2.82652e+005  ,1.80226e+004  ,5.69409e+005  ,-4.32027e+004
13058  ,-5.62292e+005  ,-1.62624e+003  ,3.63812e+005  ,3.97273e+004  ,6.14812e+005  ,-5.77037e+004
13059  ,-2.35634e+007  ,5.80166e+004  ,-7.73006e+006  ,6.75936e+004  ,-2.05973e+005  ,2.64005e+004
13060  ,-2.31913e+007  ,-1.17462e+005  ,-7.40272e+006  ,3.38274e+004  ,-4.50820e+005  ,4.27790e+004
13061  ,-2.35754e+007  ,6.96337e+004  ,-7.72837e+006  ,1.13965e+005  ,-2.97251e+005  ,4.98172e+004
13062  ,-2.26988e+007  ,-3.80834e+003  ,-7.35129e+006  ,3.36453e+004  ,-5.15919e+005  ,4.71387e+004
13063  ,-2.28788e+007  ,8.72807e+004  ,-7.28425e+006  ,1.20914e+005  ,-4.04692e+005  ,8.71543e+004
13064  ,-2.31738e+007  ,1.49808e+005  ,-7.38673e+006  ,1.81632e+004  ,-2.55408e+005  ,9.77198e+004
13065  ,-2.19117e+007  ,3.96448e+004  ,-6.96628e+006  ,2.78203e+004  ,-7.88008e+005  ,6.64319e+004
13066  ,-2.23547e+007  ,-1.66678e+004  ,-7.14275e+006  ,6.12267e+004  ,-5.89691e+005  ,1.13777e+005
13067  ,-2.28409e+007  ,-3.28478e+004  ,-7.48291e+006  ,-4.06134e+005  ,-3.69834e+005  ,-1.01370e+005
13068  ,-2.07712e+007  ,1.23869e+005  ,-6.35811e+006  ,1.91593e+004  ,-1.19331e+006  ,1.04045e+005
13069  ,-2.14378e+007  ,3.69794e+004  ,-6.75906e+006  ,5.32203e+004  ,-8.90675e+005  ,1.84458e+005
13070  ,-2.20270e+007  ,1.86061e+004  ,-7.15085e+006  ,-3.87924e+005  ,-5.43463e+005  ,-1.47601e+005
13071  ,-8.42720e+006  ,1.01157e+006  ,-2.68632e+006  ,-2.33245e+005  ,-6.43889e+005  ,-2.81290e+004
13072  ,-1.90869e+007  ,2.80505e+005  ,-5.27035e+006  ,3.36945e+004  ,-1.85208e+006  ,7.90273e+004
13073  ,-2.01297e+007  ,-1.13357e+005  ,-6.09456e+006  ,8.73210e+004  ,-1.37803e+006  ,2.82171e+005
13074  ,-2.07337e+007  ,9.68925e+004  ,-6.56001e+006  ,-3.87453e+005  ,-8.02813e+005  ,-2.13362e+005
13075  ,-8.15436e+006  ,-4.01297e+005  ,-2.57705e+006  ,-3.44754e+005  ,-6.85973e+005  ,3.41937e+005
13076  ,-1.84406e+007  ,-3.48008e+005  ,-5.21333e+006  ,1.55244e+005  ,-2.28092e+006  ,8.21221e+004
13077  ,-1.86504e+007  ,6.35392e+005  ,-5.76516e+006  ,-2.19612e+005  ,-1.36870e+006  ,9.51979e+004
13078  ,-1.58647e+007  ,-1.76116e+005  ,-4.58952e+006  ,-9.70189e+004  ,-1.99913e+006  ,7.11988e+004
13079  ,-1.47458e+007  ,-2.51143e+005  ,-8.97822e+005  ,-2.82928e+005  ,-4.43901e+006  ,6.98810e+004
13080  ,-1.08466e+007  ,-4.76880e+004  ,-9.10948e+005  ,-5.54996e+004  ,-4.11646e+006  ,2.48543e+005
13081  ,-1.61646e+007  ,9.58176e+004  ,-7.13533e+005  ,-5.69730e+005  ,-4.23010e+006  ,5.08858e+004
13082  ,-1.52542e+007  ,-5.02365e+004  ,-1.30940e+006  ,1.29238e+004  ,-4.17563e+006  ,2.99909e+005
13083  ,-1.42062e+007  ,-2.14537e+005  ,-1.47308e+006  ,1.87799e+005  ,-4.15605e+006  ,-3.91365e+004
13084  ,-1.60766e+007  ,1.26479e+005  ,-1.55374e+006  ,1.12633e+005  ,-4.06172e+006  ,2.24162e+005
13085  ,-1.37064e+007  ,-3.16106e+005  ,-3.96661e+006  ,3.83908e+005  ,-2.05847e+006  ,2.20021e+005
13086  ,-1.23722e+007  ,5.80772e+004  ,-1.68731e+006  ,2.16281e+005  ,-3.86722e+006  ,2.60728e+005
13087  ,-1.00872e+007  ,5.34168e+005  ,-1.36560e+006  ,3.57000e+005  ,-3.18687e+006  ,-4.68223e+004
13088  ,-1.36505e+007  ,-8.76810e+004  ,-2.14832e+006  ,3.93867e+005  ,-3.70940e+006  ,2.06276e+005
13089  ,-1.82978e+007  ,1.28519e+004  ,-1.13227e+006  ,2.34493e+005  ,-2.05078e+006  ,7.80963e+004
13090  ,-1.83450e+007  ,-4.10687e+004  ,-1.17251e+006  ,2.77533e+005  ,-1.91953e+006  ,-2.07927e+004
13091  ,-1.80232e+007  ,-2.53984e+004  ,-7.62078e+005  ,2.77759e+005  ,-1.84821e+006  ,1.18989e+005
13092  ,-1.85912e+007  ,-3.89273e+004  ,-1.34861e+006  ,1.11119e+005  ,-2.37624e+006  ,1.95033e+005
13093  ,-1.86210e+007  ,-1.65528e+005  ,-1.31283e+006  ,2.44576e+005  ,-2.21905e+006  ,-1.86429e+004
13094  ,-1.83594e+007  ,1.02603e+005  ,-8.94405e+005  ,2.83778e+005  ,-2.19475e+006  ,1.15536e+005
13095  ,-1.87357e+007  ,1.30546e+004  ,-1.67337e+006  ,2.16860e+004  ,-2.67626e+006  ,2.42883e+005
13096  ,-1.88231e+007  ,-1.29091e+005  ,-1.53129e+006  ,2.42985e+005  ,-2.54513e+006  ,1.38020e+004
13097  ,-1.86346e+007  ,1.17691e+005  ,-1.19555e+006  ,2.53154e+005  ,-2.57015e+006  ,-4.39270e+004
13098  ,-1.86767e+007  ,1.52494e+004  ,-2.18137e+006  ,-8.37435e+004  ,-2.92892e+006  ,2.52126e+005
13099  ,-1.88639e+007  ,-1.43878e+005  ,-1.92874e+006  ,2.17012e+005  ,-2.85939e+006  ,4.08966e+004
13100  ,-1.86596e+007  ,1.74404e+005  ,-1.41078e+006  ,2.62289e+005  ,-2.94823e+006  ,-7.35681e+004
13101  ,-1.81597e+007  ,3.70834e+005  ,-2.95904e+006  ,-6.18350e+004  ,-3.01974e+006  ,1.41847e+005
13102  ,-1.85478e+007  ,-2.48208e+005  ,-2.52383e+006  ,1.66012e+005  ,-3.08031e+006  ,1.20847e+005
13103  ,-1.75432e+007  ,5.82539e+005  ,-1.77420e+006  ,-2.07080e+005  ,-3.73893e+006  ,1.56755e+005
13104  ,-1.83080e+007  ,1.63160e+005  ,-1.70017e+006  ,3.41864e+005  ,-3.31831e+006  ,-5.60348e+004
13105  ,-1.77998e+007  ,3.00097e+005  ,-3.73104e+006  ,-1.79891e+005  ,-2.93003e+006  ,2.10287e+005
13106  ,-1.76380e+007  ,-6.00217e+005  ,-4.54461e+006  ,-1.88472e+004  ,-2.78615e+006  ,1.70779e+005
13107  ,-1.69190e+007  ,5.41875e+004  ,-2.42687e+006  ,4.73222e+004  ,-3.80894e+006  ,9.20706e+004
13108  ,-1.65647e+007  ,-2.54045e+005  ,-2.70684e+006  ,-1.59522e+005  ,-3.76293e+006  ,-6.69545e+004
13109  ,-1.77725e+007  ,-2.53041e+005  ,-2.58308e+006  ,3.04797e+005  ,-3.53605e+006  ,-1.30165e+004
13110  ,-1.65586e+007  ,3.03143e+005  ,-4.47238e+006  ,1.56867e+005  ,-2.39508e+006  ,1.48287e+005
13111  ,-1.51632e+007  ,-1.06532e+005  ,-4.24300e+006  ,-7.93376e+004  ,-2.14032e+006  ,1.54810e+005
13112  ,-1.48392e+007  ,-1.62308e+004  ,-2.77669e+006  ,-2.13301e+004  ,-3.26078e+006  ,4.27543e+005
13113  ,-1.44303e+007  ,-5.67701e+005  ,-3.64077e+006  ,2.89059e+002  ,-2.78197e+006  ,1.13219e+005
13114  ,-1.67397e+007  ,-4.24222e+005  ,-3.52666e+006  ,1.41751e+005  ,-3.22663e+006  ,3.92768e+005
13115  ,-1.84291e+007  ,3.03160e+005  ,-1.10892e+006  ,2.55311e+005  ,2.16254e+006  ,7.65881e+003
13116  ,-1.82067e+007  ,-6.96142e+004  ,-1.13791e+006  ,2.32082e+005  ,1.97266e+006  ,6.18972e+003
13117  ,-1.79898e+007  ,2.90554e+004  ,-7.17484e+005  ,2.85582e+005  ,1.85278e+006  ,-1.33340e+005
13118  ,-1.49205e+007  ,-1.92276e+004  ,-4.07078e+006  ,1.20753e+005  ,2.09467e+006  ,-7.27693e+004
13119  ,-1.60688e+007  ,2.96862e+005  ,-4.51731e+006  ,2.94737e+005  ,2.15082e+006  ,-1.47040e+005
13120  ,-1.70400e+007  ,-4.40894e+003  ,-4.35875e+006  ,1.62788e+005  ,2.68736e+006  ,-2.52267e+005
13121  ,-1.86721e+007  ,1.25844e+005  ,-1.16954e+006  ,2.32210e+005  ,2.45170e+006  ,7.76436e+003
13122  ,-1.85467e+007  ,-2.91352e+005  ,-1.19711e+006  ,2.59073e+005  ,2.25338e+006  ,-6.46715e+004
13123  ,-1.84724e+007  ,-3.63723e+005  ,-9.92111e+005  ,9.01369e+004  ,2.19712e+006  ,-8.66563e+004
13124  ,-1.87380e+007  ,1.78195e+005  ,-1.40722e+006  ,1.80136e+005  ,2.78456e+006  ,2.84365e+004
13125  ,-1.88063e+007  ,-2.46829e+005  ,-1.40150e+006  ,1.79580e+005  ,2.58872e+006  ,-6.14689e+004
13126  ,-1.86102e+007  ,6.37765e+003  ,-9.85544e+005  ,2.80971e+004  ,2.54700e+006  ,3.17688e+004
13127  ,-1.85160e+007  ,2.32972e+005  ,-1.75972e+006  ,1.47502e+005  ,3.10420e+006  ,3.42583e+004
13128  ,-1.88550e+007  ,-2.03669e+005  ,-1.69202e+006  ,1.02373e+005  ,2.95712e+006  ,-4.09205e+004
13129  ,-1.87772e+007  ,-5.77274e+004  ,-1.23776e+006  ,-1.32949e+004  ,2.95221e+006  ,2.79971e+004
13130  ,-1.79409e+007  ,-1.13033e+005  ,-2.25896e+006  ,1.11454e+005  ,3.34999e+006  ,-4.20044e+004
13131  ,-1.85516e+007  ,-2.43268e+005  ,-2.10119e+006  ,-5.07633e+004  ,3.29955e+006  ,-3.81666e+004
13132  ,-1.85942e+007  ,-1.68745e+005  ,-1.39245e+006  ,-3.42315e+004  ,3.36641e+006  ,8.83937e+003
13133  ,-1.71991e+007  ,9.90488e+005  ,-2.16700e+006  ,-1.52904e+004  ,3.45023e+006  ,8.04228e+004
13134  ,-1.67786e+007  ,2.26479e+005  ,-2.64763e+006  ,-2.21886e+004  ,3.54519e+006  ,-1.85923e+005
13135  ,-1.80177e+007  ,-8.27588e+005  ,-1.83598e+006  ,2.38692e+005  ,3.78172e+006  ,-2.83199e+005
13136  ,-1.63071e+007  ,5.38387e+005  ,-3.10512e+006  ,-2.74798e+005  ,3.35995e+006  ,-1.70636e+005
13137  ,-1.48596e+007  ,-7.25643e+004  ,-3.02354e+006  ,-9.30457e+004  ,3.08764e+006  ,-3.36354e+005
13138  ,-1.65064e+007  ,-3.97312e+005  ,-2.22133e+006  ,2.94229e+005  ,3.91536e+006  ,-2.47458e+005
13139  ,-1.35913e+007  ,-1.97251e+005  ,-3.79115e+006  ,4.17956e+005  ,2.01819e+006  ,-1.54381e+005
13140  ,-1.44579e+007  ,-5.36678e+005  ,-3.78796e+006  ,-1.32387e+005  ,2.59605e+006  ,-9.42427e+004
13141  ,-1.36758e+007  ,-4.82248e+004  ,-2.35738e+006  ,1.29540e+005  ,3.44056e+006  ,-2.36763e+005
13142  ,-1.59077e+007  ,2.71066e+005  ,-8.94831e+005  ,-6.28760e+004  ,4.39396e+006  ,1.60444e+004
13143  ,-1.54668e+007  ,6.88478e+003  ,-1.36321e+006  ,9.90112e+004  ,4.18178e+006  ,-2.38851e+005
13144  ,-1.38234e+007  ,1.77077e+005  ,-1.45506e+006  ,1.40612e+004  ,4.09218e+006  ,1.44873e+005
13145  ,-1.22299e+007  ,9.41279e+004  ,-1.61330e+006  ,1.67003e+005  ,3.81068e+006  ,-2.40615e+005
13146  ,-1.47291e+007  ,-1.88868e+005  ,-9.75368e+005  ,-1.02042e+005  ,4.39987e+006  ,-9.52121e+004
13147  ,-9.55825e+006  ,5.51290e+005  ,-1.40097e+006  ,4.37986e+005  ,3.13035e+006  ,2.22871e+004
13148  ,-1.10354e+007  ,-2.99648e+005  ,-1.37982e+006  ,4.07423e+005  ,3.94921e+006  ,-2.03225e+005
13149  ,-5.10911e+004  ,8.57154e+004  ,3.88794e+003  ,6.63445e+003  ,-1.16282e+005  ,-1.14255e+004
13150  ,6.33455e+004  ,4.64228e+004  ,8.48451e+004  ,-8.57082e+004  ,-2.17054e+005  ,1.60139e+003
13151  ,2.06871e+004  ,-1.18911e+005  ,7.48910e+003  ,4.77914e+004  ,-1.71607e+005  ,-2.43186e+004
13152  ,4.12736e+004  ,-6.35939e+004  ,-4.49674e+004  ,1.14628e+004  ,-1.63600e+005  ,9.19325e+003
13153  ,9.69971e+004  ,-1.05979e+005  ,4.56841e+004  ,2.82746e+004  ,-1.20475e+005  ,5.80893e+004
13154  ,2.40032e+007  ,3.31616e+004  ,7.98663e+006  ,2.91319e+004  ,-9.81620e+004  ,-8.03484e+004
13155  ,1.59147e+005  ,-1.66640e+005  ,9.44002e+004  ,4.47052e+004  ,-1.53264e+005  ,-2.86014e+004
13156  ,-1.17149e+005  ,4.61870e+004  ,-5.31394e+004  ,1.04488e+005  ,-4.52926e+004  ,1.33703e+004
13157  ,-1.87828e+005  ,9.42205e+004  ,7.86441e+004  ,1.06191e+005  ,-1.07390e+005  ,4.01638e+004
13158  ,-1.05323e+005  ,-5.26352e+004  ,6.20635e+004  ,-2.14881e+004  ,-1.07535e+005  ,3.06366e+004
13159  ,2.41559e+007  ,6.28246e+002  ,7.97550e+006  ,-9.00822e+003  ,-1.06925e+005  ,-1.65493e+004
13160  ,-2.76470e+005  ,2.00871e+005  ,-1.68986e+004  ,8.96739e+004  ,-9.42625e+004  ,-3.34094e+004
13161  ,-1.27429e+005  ,-5.83228e+004  ,-1.31804e+004  ,-1.64784e+004  ,-1.01642e+005  ,-2.99596e+004
13162  ,2.40182e+007  ,2.52444e+004  ,7.95678e+006  ,-3.30590e+005  ,-1.44018e+005  ,2.00619e+004
13163  ,1.27115e+007  ,7.06808e+004  ,4.30794e+006  ,-4.99202e+004  ,-1.04077e+005  ,-3.13638e+004
13164  ,-3.52805e+005  ,1.99287e+004  ,-1.40060e+005  ,2.42033e+004  ,-9.42348e+004  ,2.50043e+004
13165  ,-3.64124e+005  ,6.67951e+004  ,-5.56914e+004  ,6.31847e+004  ,-8.01686e+004  ,-1.76753e+004
13166  ,-2.15154e+005  ,4.72356e+004  ,-5.30216e+004  ,-4.59411e+004  ,-1.66632e+005  ,-1.47574e+004
13167  ,-2.03462e+005  ,-8.29099e+004  ,-1.16985e+005  ,-6.50514e+002  ,-9.55145e+004  ,1.56659e+004
13168  ,-1.61642e+005  ,4.40365e+004  ,-8.69523e+003  ,3.69473e+003  ,-8.43567e+004  ,-1.67039e+003
13169  ,2.39104e+007  ,1.46974e+005  ,7.91703e+006  ,-3.04342e+005  ,-1.29449e+005  ,2.60665e+004
13170  ,1.25991e+007  ,-2.24003e+004  ,4.19869e+006  ,-3.42620e+004  ,-7.13025e+004  ,2.38402e+004
13171  ,-2.67547e+005  ,4.56804e+004  ,-3.71718e+004  ,1.44106e+005  ,5.30497e+003  ,1.05667e+004
13172  ,-2.77355e+005  ,4.88192e+004  ,4.26894e+004  ,1.10838e+005  ,-7.96275e+004  ,7.44740e+004
13173  ,2.41262e+007  ,5.51564e+004  ,8.05617e+006  ,9.58115e+004  ,-1.40570e+005  ,-7.22592e+004
13174  ,-3.95567e+005  ,9.62314e+004  ,-1.64567e+005  ,1.04480e+005  ,-4.94476e+004  ,-4.56230e+004
13175  ,-3.30579e+005  ,5.40989e+004  ,2.57551e+004  ,9.93538e+004  ,-7.10344e+004  ,4.23660e+004
13176  ,2.37823e+007  ,1.38461e+005  ,7.89801e+006  ,-3.58092e+005  ,-1.20070e+005  ,4.97152e+004
13177  ,-3.82608e+005  ,9.70883e+004  ,-1.01871e+005  ,1.17192e+005  ,-3.48064e+004  ,-4.20777e+004
13178  ,2.35651e+007  ,9.31991e+004  ,7.81795e+006  ,-3.36072e+005  ,-1.16859e+005  ,5.49091e+004
13179  ,-3.89409e+005  ,7.22110e+004  ,-1.49188e+005  ,7.48182e+004  ,-5.31771e+004  ,3.16507e+004
13180  ,-4.76479e+005  ,7.67158e+002  ,-1.39709e+005  ,1.36255e+005  ,-3.06486e+004  ,-3.84670e+004
13181  ,-2.25726e+005  ,5.38583e+004  ,-3.61258e+004  ,-2.47391e+004  ,-1.32777e+005  ,6.72695e+003
13182  ,2.35056e+007  ,1.74376e+005  ,7.84689e+006  ,-3.36134e+005  ,-1.06637e+005  ,5.87240e+004
13183  ,-2.02659e+005  ,-6.32261e+004  ,-6.53085e+004  ,9.52662e+004  ,-3.42531e+004  ,2.57675e+004
13184  ,2.36597e+007  ,7.32514e+004  ,7.90805e+006  ,1.12305e+005  ,-1.30321e+005  ,-8.10878e+004
13185  ,-1.67363e+005  ,2.01614e+004  ,3.18245e+004  ,9.74148e+004  ,-5.71192e+004  ,-2.25928e+004
13186  ,-2.40870e+005  ,-1.15479e+005  ,-1.33776e+005  ,1.23874e+005  ,-2.10890e+004  ,3.05196e+004
13187  ,2.34604e+007  ,-3.85505e+004  ,7.74988e+006  ,7.54228e+004  ,-8.08968e+004  ,-1.19939e+004
13188  ,-2.18411e+005  ,3.08837e+003  ,8.33481e+003  ,8.24017e+004  ,-5.70270e+004  ,-2.32459e+004
13189  ,-2.58720e+005  ,-1.19942e+005  ,-6.42923e+004  ,8.12110e+004  ,-3.71115e+004  ,3.58033e+004
13190  ,-2.73382e+005  ,-5.93996e+004  ,-1.91365e+005  ,1.39876e+005  ,-1.08362e+003  ,-3.50367e+004
13191  ,-3.33573e+005  ,-6.52375e+004  ,-1.04661e+005  ,1.41881e+004  ,-2.69515e+004  ,-1.31711e+004
13192  ,-2.74912e+005  ,6.54080e+004  ,-5.25914e+004  ,2.60230e+004  ,-1.89872e+004  ,1.51588e+003
13193  ,-2.49550e+005  ,1.12382e+005  ,-2.03692e+004  ,3.82571e+004  ,-2.85320e+004  ,-1.84329e+004
13194  ,2.34074e+007  ,-6.40478e+004  ,7.72959e+006  ,1.04982e+005  ,-7.12956e+004  ,-1.66735e+004
13195  ,-2.37015e+005  ,-1.32178e+005  ,-1.71213e+004  ,8.87761e+004  ,-4.51261e+004  ,3.65021e+004
13196  ,-2.78709e+005  ,-5.89695e+004  ,-1.89577e+005  ,1.33305e+005  ,3.12823e+003  ,-3.87878e+004
13197  ,-3.27689e+005  ,4.13823e+003  ,-8.15705e+004  ,-3.76803e+003  ,-1.29684e+004  ,1.54300e+004
13198  ,-2.45608e+005  ,1.27320e+005  ,-1.62312e+004  ,3.58691e+004  ,-2.49276e+004  ,-2.21138e+004
13199  ,2.35754e+007  ,1.11918e+005  ,7.82695e+006  ,6.27963e+004  ,-7.07402e+004  ,-3.47104e+004
13200  ,-2.77750e+005  ,-1.31959e+005  ,-4.74776e+004  ,7.38883e+004  ,-2.60208e+004  ,4.93139e+004
13201  ,-2.70749e+005  ,-5.58425e+004  ,-1.42220e+005  ,1.44404e+005  ,-1.06601e+004  ,-1.04056e+004
13202  ,-3.24378e+005  ,3.49529e+003  ,-8.71306e+004  ,-8.57928e+003  ,-1.05372e+004  ,1.46448e+004
13203  ,-2.56163e+005  ,1.21730e+005  ,-2.44693e+004  ,2.17225e+004  ,-1.36264e+004  ,-8.06816e+003
13204  ,2.35499e+007  ,1.12828e+005  ,7.83769e+006  ,5.76470e+004  ,-5.96488e+004  ,-2.99296e+004
13205  ,-2.65699e+005  ,-1.18893e+005  ,-5.74792e+004  ,6.22198e+004  ,-3.70510e+004  ,4.83550e+004
13206  ,-2.61882e+005  ,-8.72578e+004  ,-1.49189e+005  ,1.48650e+005  ,2.53062e+003  ,-2.83557e+003
13207  ,-3.38660e+005  ,-3.06173e+003  ,-9.73467e+004  ,6.91342e+002  ,-5.89239e+003  ,6.80315e+003
13208  ,-2.62580e+005  ,1.17866e+005  ,-2.96750e+004  ,2.40518e+004  ,-1.25191e+004  ,-3.64990e+003
13209  ,2.34616e+007  ,3.81778e+004  ,7.76984e+006  ,5.51964e+004  ,-3.14518e+004  ,-5.87173e+003
13210  ,-2.62412e+005  ,-1.20665e+005  ,-5.94653e+004  ,5.85074e+004  ,-3.18110e+004  ,4.68422e+004
13211  ,-2.72721e+005  ,-1.13121e+005  ,-1.56065e+005  ,1.41440e+005  ,8.01814e+003  ,-3.95628e+003
13212  ,-3.34464e+005  ,1.93808e+003  ,-9.48376e+004  ,5.42666e+002  ,-2.50322e+003  ,7.38708e+003
13213  ,-2.53738e+005  ,1.35360e+005  ,-2.75995e+004  ,2.73201e+004  ,-6.01635e+003  ,-8.80028e+002
13214  ,2.34457e+007  ,3.63160e+004  ,7.76582e+006  ,5.24707e+004  ,-1.81468e+004  ,-3.91952e+003
13215  ,1.23543e+007  ,9.67667e+004  ,4.16185e+006  ,-2.49194e+004  ,-1.51241e+004  ,-1.77528e+004
13216  ,-2.72888e+005  ,-1.64333e+005  ,-7.63561e+004  ,4.92169e+004  ,-2.15137e+004  ,4.88992e+004
13217  ,-2.46290e+005  ,-1.17937e+005  ,-1.69276e+005  ,1.51943e+005  ,1.72752e+004  ,1.65432e+003
13218  ,-2.97748e+005  ,7.37064e+004  ,-6.74276e+004  ,4.34035e+003  ,4.35877e+003  ,1.00090e+004
13219  ,2.34411e+007  ,3.23664e+004  ,7.76995e+006  ,5.39783e+004  ,-1.67734e+001  ,1.25566e+003
13220  ,1.23292e+007  ,1.28811e+005  ,4.13828e+006  ,-2.48139e+004  ,2.52180e+004  ,9.55870e+003
13221  ,1.21547e+007  ,-4.71312e+005  ,3.92614e+006  ,-1.87758e+005  ,5.28041e+004  ,-7.37104e+004
13222  ,-1.79039e+005  ,3.89127e+004  ,-5.61696e+003  ,1.09051e+005  ,4.86395e+004  ,7.57954e+003
13223  ,-3.33429e+005  ,-7.06988e+003  ,-7.83201e+004  ,-2.78869e+004  ,2.59984e+004  ,-1.34765e+004
13224  ,2.34818e+007  ,-1.46539e+003  ,7.77369e+006  ,4.43666e+004  ,3.03017e+004  ,3.06771e+004
13225  ,1.06348e+007  ,6.02560e+004  ,3.54405e+006  ,-3.63481e+005  ,-2.93203e+004  ,-9.33335e+004
